city,country,macro_region,replicate,swap_fraction,n_nodes,n_edges,pc_cebh,pc_road,road_gap,pc_geometry_null,pc_geometry_null_ci_low,pc_geometry_null_ci_high,geometry_null_gap,road_minus_geometry,geometry_fraction_of_road_gap,remaining_fraction_after_geometry,threshold_boundary_hit,runtime_seconds,accepted_swaps,attempted_swaps,acceptance_rate,accepted_swaps_per_edge,target_swaps,target_swap_fraction,topology_rejects,length_rejects,crossing_rejects,degree_max_abs_drift,length_bin_tvd,length_mean_ratio,length_median_ratio,stale_index_guard_calls,max_attempts,status,source_round,full_connectivity_metrics,notes,original_connected_components,null_connected_components,delta_connected_components,original_bridge_edge_share,null_bridge_edge_share,delta_bridge_edge_share,original_articulation_point_share,null_articulation_point_share,delta_articulation_point_share,original_largest_biconnected_node_fraction,null_largest_biconnected_node_fraction,delta_largest_biconnected_node_fraction,original_cyclomatic_density,null_cyclomatic_density,delta_cyclomatic_density,original_dual_endpoint_degree_mean,null_dual_endpoint_degree_mean,delta_dual_endpoint_degree_mean,original_dual_endpoint_degree_cv,null_dual_endpoint_degree_cv,delta_dual_endpoint_degree_cv,original_angular_entropy,null_angular_entropy,delta_angular_entropy,original_straight_angle_share_10deg,null_straight_angle_share_10deg,delta_straight_angle_share_10deg,original_right_angle_share_10deg,null_right_angle_share_10deg,delta_right_angle_share_10deg,null_mobility_index
Tunis,Tunisia,Africa,0,0.01,46721,67495,0.4801932298410621,0.7,0.2198067701589378,0.7,0.7,0.7,0.2198067701589378,0.0,1.0000000000000002,0.0,False,25.90820860862732,675,361032,0.001869640364289,0.0100007407956144,675,0.01,16528,330958,12871,0,0.0,1.0098943766904378,1.0006107579644887,2045,607500,pass,R81_computed,True,R81 full-71 higher-intensity strict non-crossing geometry-null replicate,1.0,12.0,11.0,0.085087784280317,0.0847025705607822,-0.0003852137195347,0.1102716123370647,0.1096509064446394,-0.0006207058924252,0.8608548618394298,0.8612187239142998,0.0003638620748699,0.4446608591425697,0.444896299308662,0.0002354401660923,4.1649899992592045,4.1649899992592045,0.0,0.2025099010373849,0.2026363862803586,0.0001264852429736,0.7769159913953823,0.7897077527115393,0.012791761316157,0.2521521364845829,0.2467237723928912,-0.0054283640916917,0.3982697534114031,0.3891418489164615,-0.0091279044949416,0.0041025445128028
Tunis,Tunisia,Africa,1,0.01,46721,67495,0.4801932298410621,0.7,0.2198067701589378,0.7,0.7,0.7,0.2198067701589378,0.0,1.0000000000000002,0.0,False,24.126567125320435,675,335404,0.0020124983601865,0.0100007407956144,675,0.01,15314,307322,12093,0,0.0,1.0125209065599243,1.0007969348084491,2004,607500,pass,R81_computed,True,R81 full-71 higher-intensity strict non-crossing geometry-null replicate,1.0,13.0,12.0,0.085087784280317,0.0849988888065782,-8.889547373878981e-05,0.1102716123370647,0.1098649429592688,-0.0004066693777958,0.8608548618394298,0.8635517219237602,0.0026968600843303,0.4446608591425697,0.444917702960125,0.0002568438175553,4.1649899992592045,4.1649899992592045,0.0,0.2025099010373849,0.2026153108898671,0.0001054098524821,0.7769159913953823,0.7904026151608541,0.0134866237654718,0.2521521364845829,0.2468162609029724,-0.0053358755816104,0.3982697534114031,0.3883236813272813,-0.0099460720841218,0.004565856623867
Tunis,Tunisia,Africa,2,0.01,46721,67495,0.4801932298410621,0.7,0.2198067701589378,0.7,0.7,0.725,0.2198067701589378,0.0,1.0000000000000002,0.0,False,24.36200380325317,675,347368,0.0019431841735565,0.0100007407956144,675,0.01,16172,318235,12286,0,0.0,1.0108427286242134,1.0005458707483443,2063,607500,pass,R81_computed,True,R81 full-71 higher-intensity strict non-crossing geometry-null replicate,1.0,7.0,6.0,0.085087784280317,0.08486554559597,-0.0002222386843469,0.1102716123370647,0.1097579247019541,-0.0005136876351105,0.8608548618394298,0.8631878598488902,0.0023329980094604,0.4446608591425697,0.4447892810513473,0.0001284219087776,4.1649899992592045,4.1649899992592045,0.0,0.2025099010373849,0.2025858016597565,7.590062237156081e-05,0.7769159913953823,0.7901259294027174,0.0132099380073351,0.2521521364845829,0.2471435279386445,-0.0050086085459383,0.3982697534114031,0.3883948263350361,-0.009874927076367,0.0044517711369369
Tunis,Tunisia,Africa,0,0.02,46721,67495,0.4801932298410621,0.7,0.2198067701589378,0.7,0.7,0.7,0.2198067701589378,0.0,1.0000000000000002,0.0,False,49.41505193710327,1350,744747,0.00181269612365,0.0200014815912289,1350,0.02,33982,682785,26630,0,0.0,1.0176202812699124,1.00108155448228,4107,1215000,pass,R81_computed,True,R81 full-71 higher-intensity strict non-crossing geometry-null replicate,1.0,20.0,19.0,0.085087784280317,0.0852952070523742,0.0002074227720571,0.1102716123370647,0.1097793283534171,-0.0004922839836476,0.8608548618394298,0.8585860747843582,-0.0022687870550716,0.4446608591425697,0.4450675285203656,0.0004066693777958,4.1649899992592045,4.1649899992592045,0.0,0.2025099010373849,0.2026785304868109,0.0001686294494259,0.7769159913953823,0.8017124494202625,0.0247964580248802,0.2521521364845829,0.2417080493461773,-0.0104440871384055,0.3982697534114031,0.3802416084463353,-0.0180281449650678,0.0080338834198757
Tunis,Tunisia,Africa,1,0.02,46721,67495,0.4801932298410621,0.7,0.2198067701589378,0.7,0.7,0.725,0.2198067701589378,0.0,1.0000000000000002,0.0,False,47.78345465660095,1350,707732,0.0019075017096867,0.0200014815912289,1350,0.02,32327,649008,25047,0,0.0,1.0158143830259574,1.00108155448228,4063,1215000,pass,R81_computed,True,R81 full-71 higher-intensity strict non-crossing geometry-null replicate,1.0,20.0,19.0,0.085087784280317,0.0844803318764352,-0.0006074524038817,0.1102716123370647,0.10943686993001,-0.0008347424070546,0.8608548618394298,0.8641724278161854,0.0033175659767555,0.4446608591425697,0.4450675285203656,0.0004066693777958,4.1649899992592045,4.1649899992592045,0.0,0.2025099010373849,0.2026279563872089,0.0001180553498239,0.7769159913953823,0.8019389012212764,0.0250229098258941,0.2521521364845829,0.2419357133709927,-0.0102164231135901,0.3982697534114031,0.3793949828540531,-0.0188747705573499,0.0084105520406466
Tunis,Tunisia,Africa,2,0.02,46721,67495,0.4801932298410621,0.7,0.2198067701589378,0.7,0.7,0.725,0.2198067701589378,0.0,1.0000000000000002,0.0,False,48.777257680892944,1350,732826,0.0018421835469811,0.0200014815912289,1350,0.02,33579,671760,26137,0,0.0,1.0169451955983724,1.0015096353079438,4112,1215000,pass,R81_computed,True,R81 full-71 higher-intensity strict non-crossing geometry-null replicate,1.0,21.0,20.0,0.085087784280317,0.0850285206311578,-5.926364915920246e-05,0.1102716123370647,0.1096723100961024,-0.0005993022409623,0.8608548618394298,0.858693093041673,-0.0021617687977568,0.4446608591425697,0.4450889321718285,0.0004280730292587,4.1649899992592045,4.1649899992592045,0.0,0.2025099010373849,0.2026363862803586,0.0001264852429736,0.7769159913953823,0.80181453406816,0.0248985426727776,0.2521521364845829,0.2418930263663398,-0.010259110118243,0.3982697534114031,0.379971257416867,-0.018298495994536,0.0080394976390621
Bangkok,Thailand,Asia,0,0.01,63366,71694,0.5689051824695883,0.85,0.2810948175304116,0.85,0.85,0.9,0.2810948175304116,0.0,1.0000000000000002,0.0,False,30.11664724349976,717,424377,0.0016895354837797,0.0100008368901163,717,0.01,14842,395164,13654,0,0.0,1.0094528580076925,1.0004816176586864,2173,645300,pass,R81_computed,True,R81 full-71 higher-intensity strict non-crossing geometry-null replicate,1.0,107.0,106.0,0.4954528970346193,0.4958713420927832,0.0004184450581638,0.3939336552725436,0.3918347378720449,-0.0020989174004987,0.3866584603730707,0.3829025029195467,-0.0037559574535239,0.1314427295395006,0.1331155509263643,0.0016728213868636,3.515524311657879,3.515524311657879,0.0,0.325284900747761,0.3261269114605007,0.0008420107127396,0.7452228101155118,0.7591702035612372,0.0139473934457253,0.2706533038144436,0.2646146277207767,-0.0060386760936669,0.4266669840740829,0.4175335856722292,-0.0091333984018536,0.0050561125504903
Bangkok,Thailand,Asia,1,0.01,63366,71694,0.5689051824695883,0.85,0.2810948175304116,0.9,0.85,0.9,0.3310948175304117,-0.05,1.177875922577586,-0.1778759225775856,True,30.005402326583862,717,419753,0.0017081474105009,0.0100008368901163,717,0.01,14758,390746,13532,0,0.0,1.0094738973656536,1.000691969658853,2139,645300,pass,R81_computed,True,R81 full-71 higher-intensity strict non-crossing geometry-null replicate,1.0,89.0,88.0,0.4954528970346193,0.4940301838368622,-0.0014227131977571,0.3939336552725436,0.39226083388568,-0.0016728213868636,0.3866584603730707,0.3878894044124609,0.0012309440393902,0.1314427295395006,0.1328314869172742,0.0013887573777735,3.515524311657879,3.515524311657879,0.0,0.325284900747761,0.3260196154730542,0.0007347147252931,0.7452228101155118,0.7599322052943799,0.014709395178868,0.2706533038144436,0.2646543036478047,-0.0059990001666389,0.4266669840740829,0.4164940763840947,-0.0101729076899881,0.0050296830942151
Bangkok,Thailand,Asia,2,0.01,63366,71694,0.5689051824695883,0.85,0.2810948175304116,0.875,0.8,0.9,0.3060948175304117,-0.025,1.088937961288793,-0.0889379612887928,False,30.73151469230652,717,430887,0.0016640093574417,0.0100008368901163,717,0.01,15207,401026,13937,0,0.0,1.0090142455723867,1.000691969658853,2197,645300,pass,R81_computed,True,R81 full-71 higher-intensity strict non-crossing geometry-null replicate,1.0,95.0,94.0,0.4954528970346193,0.4916450470053282,-0.0038078500292911,0.3939336552725436,0.39216614588265,-0.0017675093898936,0.3866584603730707,0.384464854969542,-0.0021936054035286,0.1314427295395006,0.1329261749203042,0.0014834453808035,3.515524311657879,3.515524311657879,0.0,0.325284900747761,0.3260992255531448,0.0008143248053837,0.7452228101155118,0.7602031045928406,0.0149802944773287,0.2706533038144436,0.2645511462375318,-0.0061021575769117,0.4266669840740829,0.416406789344633,-0.0102601947294498,0.0055873730866291
Bangkok,Thailand,Asia,0,0.02,63366,71694,0.5689051824695883,0.85,0.2810948175304116,0.9,0.85,0.9,0.3310948175304117,-0.05,1.177875922577586,-0.1778759225775856,True,56.304614305496216,1434,846679,0.0016936761157416,0.0200016737802326,1434,0.02,29579,788518,27148,0,0.0,1.0188776313126058,1.0013214421081391,4378,1290600,pass,R81_computed,True,R81 full-71 higher-intensity strict non-crossing geometry-null replicate,1.0,174.0,173.0,0.4954528970346193,0.4915892543309063,-0.003863642703713,0.3939336552725436,0.390240823154373,-0.0036928321181706,0.3866584603730707,0.3874790897326642,0.0008206293595934,0.1314427295395006,0.1341729002935328,0.0027301707540321,3.515524311657879,3.515524311657879,0.0,0.325284900747761,0.3267354078940063,0.0014505071462452,0.7452228101155118,0.772665413329494,0.0274426032139821,0.2706533038144436,0.2592107664595583,-0.0114425373548853,0.4266669840740829,0.40754318724657,-0.0191237968275128,0.0094837202254082
Bangkok,Thailand,Asia,1,0.02,63366,71694,0.5689051824695883,0.85,0.2810948175304116,0.9,0.85,0.9,0.3310948175304117,-0.05,1.177875922577586,-0.1778759225775856,True,55.65600085258484,1434,840522,0.0017060826486397,0.0200016737802326,1434,0.02,29420,782721,26947,0,0.0,1.0172755235778488,1.0009812854221096,4324,1290600,pass,R81_computed,True,R81 full-71 higher-intensity strict non-crossing geometry-null replicate,1.0,162.0,161.0,0.4954528970346193,0.4924958852902614,-0.0029570117443579,0.3939336552725436,0.3905406684973014,-0.0033929867752422,0.3866584603730707,0.386106113688729,-0.0005523466843417,0.1314427295395006,0.1339835242874728,0.0025407947479721,3.515524311657879,3.515524311657879,0.0,0.325284900747761,0.3268182969003969,0.0015333961526358,0.7452228101155118,0.7719256372258861,0.0267028271103743,0.2706533038144436,0.2593853405384816,-0.0112679632759619,0.4266669840740829,0.4085509557930821,-0.0181160282810007,0.0089984519816112
Bangkok,Thailand,Asia,2,0.02,63366,71694,0.5689051824695883,0.85,0.2810948175304116,0.825,0.825,0.9,0.2560948175304116,0.025,0.9110620387112074,0.0889379612887928,False,55.70722985267639,1434,845286,0.0016964672312093,0.0200016737802326,1434,0.02,29738,786933,27181,0,0.0,1.0164203016081663,1.0013929811715696,4357,1290600,pass,R81_computed,True,R81 full-71 higher-intensity strict non-crossing geometry-null replicate,1.0,200.0,199.0,0.4954528970346193,0.4906547270343404,-0.0047981700002789,0.3939336552725436,0.3899725404791213,-0.0039611147934223,0.3866584603730707,0.386248145693274,-0.0004103146797967,0.1314427295395006,0.1345832149733295,0.0031404854338288,3.515524311657879,3.515524311657879,0.0,0.325284900747761,0.3271047927882927,0.0018198920405316,0.7452228101155118,0.7734513325381217,0.0282285224226098,0.2706533038144436,0.2589647757119845,-0.0116885281024591,0.4266669840740829,0.4069004372287158,-0.019766546845367,0.0098361709777048
Addis Ababa,Ethiopia,Africa,0,0.01,51078,72263,0.482274189457948,0.7,0.2177258105420519,0.725,0.7,0.725,0.242725810542052,-0.025,1.114823318088746,-0.1148233180887457,False,27.54608726501465,723,380913,0.0018980712131116,0.0100051201859872,723,0.01,17603,350048,12539,0,0.0,1.0108041322047514,1.0003571488286187,2154,650700,pass,R81_computed,True,R81 full-71 higher-intensity strict non-crossing geometry-null replicate,1.0,9.0,8.0,0.1136127755559553,0.1136681289179801,5.5353362024820885e-05,0.1457183131680958,0.1457183131680958,0.0,0.8323740162105016,0.8312384979834763,-0.0011355182270252,0.4147773992717021,0.4149340224754297,0.0001566232037276,4.147018529537938,4.147018529537938,0.0,0.2201360148392834,0.2202529528237571,0.0001169379844736,0.7961734303378334,0.8087834066585036,0.0126099763206701,0.2354075735127271,0.230248668562047,-0.00515890495068,0.3748181369212082,0.3662221866282251,-0.0085959502929831,0.0039365290219119
Addis Ababa,Ethiopia,Africa,1,0.01,51078,72263,0.482274189457948,0.7,0.2177258105420519,0.7,0.7,0.725,0.2177258105420519,0.0,1.0000000000000004,0.0,False,28.433736085891724,723,396965,0.0018213192598843,0.0100051201859872,723,0.01,18038,365031,13173,0,0.0,1.0105233427236888,1.0003357943807516,2135,650700,pass,R81_computed,True,R81 full-71 higher-intensity strict non-crossing geometry-null replicate,1.0,18.0,17.0,0.1136127755559553,0.1135159071724118,-9.686838354344696e-05,0.1457183131680958,0.1453267551587767,-0.000391558009319,0.8323740162105016,0.8319041465993187,-0.0004698696111828,0.4147773992717021,0.4151102235796233,0.0003328243079211,4.147018529537938,4.147018529537938,0.0,0.2201360148392834,0.2203113985401474,0.0001753837008639,0.7961734303378334,0.808860347550333,0.0126869172124995,0.2354075735127271,0.2297881712249229,-0.0056194022878041,0.3748181369212082,0.3666493145930938,-0.0081688223281143,0.0039190625474947
Addis Ababa,Ethiopia,Africa,2,0.01,51078,72263,0.482274189457948,0.7,0.2177258105420519,0.725,0.7,0.725,0.242725810542052,-0.025,1.114823318088746,-0.1148233180887457,False,26.66506004333496,723,373989,0.0019332119393885,0.0100051201859872,723,0.01,17252,343389,12625,0,0.0,1.0128473937261546,1.000279304042211,2159,650700,pass,R81_computed,True,R81 full-71 higher-intensity strict non-crossing geometry-null replicate,1.0,20.0,19.0,0.1136127755559553,0.1132806553838063,-0.0003321201721489,0.1457183131680958,0.1453463330592427,-0.0003719801088531,0.8323740162105016,0.8320411919025804,-0.0003328243079211,0.4147773992717021,0.4151493793805552,0.0003719801088531,4.147018529537938,4.147018529537938,0.0,0.2201360148392834,0.2203479192406246,0.0002119044013412,0.7961734303378334,0.8091379184927953,0.0129644881549618,0.2354075735127271,0.229614650489195,-0.005792923023532,0.3748181369212082,0.3663756857405998,-0.0084424511806083,0.0040338267068608
Addis Ababa,Ethiopia,Africa,0,0.02,51078,72263,0.482274189457948,0.7,0.2177258105420519,0.7,0.7,0.725,0.2177258105420519,0.0,1.0000000000000004,0.0,False,55.669079542160034,1445,839288,0.0017216974387814,0.0199964020314683,1445,0.02,38740,771099,28004,0,0.0,1.018504036058023,1.0007940920190606,4367,1300500,pass,R81_computed,True,R81 full-71 higher-intensity strict non-crossing geometry-null replicate,1.0,27.0,26.0,0.1136127755559553,0.113322170405325,-0.0002906051506303,0.1457183131680958,0.145228865656447,-0.0004894475116488,0.8323740162105016,0.8328047300207526,0.000430713810251,0.4147773992717021,0.4152864246838169,0.0005090254121148,4.147018529537938,4.147018529537938,0.0,0.2201360148392834,0.2203625258260934,0.00022651098681,0.7961734303378334,0.8200364627980862,0.0238630324602527,0.2354075735127271,0.2248628518800304,-0.0105447216326966,0.3748181369212082,0.3584271012693709,-0.0163910356518373,0.0074299366024738
Addis Ababa,Ethiopia,Africa,1,0.02,51078,72263,0.482274189457948,0.7,0.2177258105420519,0.7,0.7,0.7,0.2177258105420519,0.0,1.0000000000000004,0.0,False,51.01359343528748,1445,768233,0.0018809397669717,0.0199964020314683,1445,0.02,35277,705896,25615,0,0.0,1.019418151324188,1.0008688320764614,4168,1300500,pass,R81_computed,True,R81 full-71 higher-intensity strict non-crossing geometry-null replicate,1.0,21.0,20.0,0.1136127755559553,0.1134328771293746,-0.0001798984265806,0.1457183131680958,0.1451897098555151,-0.0005286033125807,0.8323740162105016,0.8325697952151612,0.0001957790046596,0.4147773992717021,0.4151689572810211,0.000391558009319,4.147018529537938,4.147018529537938,0.0,0.2201360148392834,0.2204501450150417,0.0003141301757583,0.7961734303378334,0.8194682785591937,0.0232948482213602,0.2354075735127271,0.2253433708405077,-0.0100642026722193,0.3748181369212082,0.3588141859875332,-0.016003950933675,0.0071810403672965
Addis Ababa,Ethiopia,Africa,2,0.02,51078,72263,0.482274189457948,0.7,0.2177258105420519,0.725,0.7,0.725,0.242725810542052,-0.025,1.114823318088746,-0.1148233180887457,False,51.74217414855957,1445,789159,0.0018310631951229,0.0199964020314683,1445,0.02,36230,725035,26449,0,0.0,1.019289388223146,1.0008491486114908,4283,1300500,pass,R81_computed,True,R81 full-71 higher-intensity strict non-crossing geometry-null replicate,1.0,29.0,28.0,0.1136127755559553,0.112920858530645,-0.0006919170253103,0.1457183131680958,0.1450135087513215,-0.0007048044167743,0.8323740162105016,0.8316496338932613,-0.0007243823172402,0.4147773992717021,0.4153255804847488,0.0005481812130467,4.147018529537938,4.147018529537938,0.0,0.2201360148392834,0.2202419925252607,0.0001059776859773,0.7961734303378334,0.820700012419886,0.0245265820820526,0.2354075735127271,0.2242622031794338,-0.0111453703332932,0.3748181369212082,0.3585605787583924,-0.0162575581628158,0.0077215163339266
Istanbul,Turkey,Middle East,0,0.01,48682,72909,0.4613033850047454,0.675,0.2136966149952546,0.675,0.675,0.675,0.2136966149952546,0.0,1.0000000000000002,0.0,False,29.691409587860107,729,433761,0.0016806490210046,0.0099987655844957,729,0.01,21166,396308,15558,0,0.0,1.0048546555294815,1.0004444844949625,2234,656100,pass,R81_computed,True,R81 full-71 higher-intensity strict non-crossing geometry-null replicate,1.0,9.0,8.0,0.0583878533514381,0.0582095488897118,-0.0001783044617262,0.0808923215973049,0.0805020336058502,-0.0003902879914547,0.9074195801322872,0.9078304095969764,0.0004108294646891,0.497678813524506,0.4978431453103816,0.0001643317858756,4.335541565513174,4.335541565513174,0.0,0.1999611838267184,0.2000341526282591,7.296880154067376e-05,0.8524009054776868,0.8618397235518509,0.0094388180741641,0.2187029421069282,0.2139765896868079,-0.0047263524201202,0.3055931667193926,0.2978424549193293,-0.0077507118000632,0.0032707577446025
Istanbul,Turkey,Middle East,1,0.01,48682,72909,0.4613033850047454,0.675,0.2136966149952546,0.675,0.675,0.7,0.2136966149952546,0.0,1.0000000000000002,0.0,False,31.753074407577515,729,463511,0.0015727782080684,0.0099987655844957,729,0.01,22722,423404,16656,0,0.0,1.0047059776306158,1.00028754893212,2287,656100,pass,R81_computed,True,R81 full-71 higher-intensity strict non-crossing geometry-null replicate,1.0,6.0,5.0,0.0583878533514381,0.0583604218957879,-2.74314556501995e-05,0.0808923215973049,0.0807074483381948,-0.0001848732591101,0.9074195801322872,0.9070498336140668,-0.0003697465182203,0.497678813524506,0.4977815208906783,0.0001027073661722,4.335541565513174,4.335541565513174,0.0,0.1999611838267184,0.1999502362097485,-1.094761696993074e-05,0.8524009054776868,0.8624576002047752,0.0100566947270884,0.2187029421069282,0.2136096172097437,-0.0050933248971844,0.3055931667193926,0.2975893704523885,-0.008003796267004,0.0033908381606082
Istanbul,Turkey,Middle East,2,0.01,48682,72909,0.4613033850047454,0.675,0.2136966149952546,0.675,0.675,0.675,0.2136966149952546,0.0,1.0000000000000002,0.0,False,30.60011339187622,729,440740,0.0016540363933384,0.0099987655844957,729,0.01,21547,402759,15705,0,0.0,1.0045599513254302,1.0006206419020025,2282,656100,pass,R81_computed,True,R81 full-71 higher-intensity strict non-crossing geometry-null replicate,1.0,4.0,3.0,0.0583878533514381,0.0586210207244647,0.0002331673730266,0.0808923215973049,0.0809744874902428,8.216589293784382e-05,0.9074195801322872,0.9076044533913972,0.0001848732591102,0.497678813524506,0.4977404379442093,6.162441970336552e-05,4.335541565513174,4.335541565513174,0.0,0.1999611838267184,0.199953885482004,-7.298344714412597e-06,0.8524009054776868,0.8621098250654443,0.0097089195877575,0.2187029421069282,0.2138500474533375,-0.0048528946535906,0.3055931667193926,0.2978361278076558,-0.0077570389117367,0.0032598656683085
Istanbul,Turkey,Middle East,0,0.02,48682,72909,0.4613033850047454,0.675,0.2136966149952546,0.675,0.675,0.6756249999999998,0.2136966149952546,0.0,1.0000000000000002,0.0,False,56.73808145523071,1458,850232,0.0017148260710017,0.0199975311689914,1458,0.02,41287,776734,30753,0,0.0,1.0094191354343154,1.0013233741027834,4440,1312200,pass,R81_computed,True,R81 full-71 higher-intensity strict non-crossing geometry-null replicate,1.0,9.0,8.0,0.0583878533514381,0.0583192747123126,-6.857863912548834e-05,0.0808923215973049,0.0805636580255536,-0.0003286635717513,0.9074195801322872,0.9076249948646316,0.0002054147323445,0.497678813524506,0.4978431453103816,0.0001643317858756,4.335541565513174,4.335541565513174,0.0,0.1999611838267184,0.1999173897618436,-4.379406487484139e-05,0.8524009054776868,0.8708151790714759,0.0184142735937891,0.2187029421069282,0.2089908256880734,-0.0097121164188548,0.3055931667193926,0.2910724454286618,-0.0145207212907307,0.0061785383209422
Istanbul,Turkey,Middle East,1,0.02,48682,72909,0.4613033850047454,0.675,0.2136966149952546,0.675,0.675,0.675,0.2136966149952546,0.0,1.0000000000000002,0.0,False,57.9664454460144,1458,872857,0.0016703767054626,0.0199975311689914,1458,0.02,42447,797513,31439,0,0.0,1.008174162795114,1.001175041816239,4475,1312200,pass,R81_computed,True,R81 full-71 higher-intensity strict non-crossing geometry-null replicate,1.0,12.0,11.0,0.0583878533514381,0.0584564319905635,6.85786391254814e-05,0.0808923215973049,0.0809128630705394,2.0541473234464425e-05,0.9074195801322872,0.9062897991043918,-0.0011297810278952,0.497678813524506,0.497904769730085,0.000225956205579,4.335541565513174,4.335541565513174,0.0,0.1999611838267184,0.2000232090049983,6.202517827982867e-05,0.8524009054776868,0.8707686930103828,0.018367787532696,0.2187029421069282,0.2086807972160708,-0.0100221448908573,0.3055931667193926,0.2910914267636824,-0.0145017399557101,0.0063015105027884
Istanbul,Turkey,Middle East,2,0.02,48682,72909,0.4613033850047454,0.675,0.2136966149952546,0.7,0.675,0.7,0.2386966149952545,-0.0249999999999999,1.116988282666785,-0.1169882826667847,False,56.70654249191284,1458,854459,0.0017063428438345,0.0199975311689914,1458,0.02,41623,780448,30930,0,0.0,1.0085985819520025,1.0009919638777112,4516,1312200,pass,R81_computed,True,R81 full-71 higher-intensity strict non-crossing geometry-null replicate,1.0,9.0,8.0,0.0583878533514381,0.0583604218957879,-2.74314556501995e-05,0.0808923215973049,0.0810361119099461,0.0001437903126412,0.9074195801322872,0.9065157553099707,-0.0009038248223162,0.497678813524506,0.4978431453103816,0.0001643317858756,4.335541565513174,4.335541565513174,0.0,0.1999611838267184,0.2000852149558576,0.0001240311291391,0.8524009054776868,0.8701447336020374,0.0177438281243506,0.2187029421069282,0.2094337235052198,-0.0092692186017083,0.3055931667193926,0.2915596330275229,-0.0140335336918696,0.0060173752869337
Lima,Peru,Latin America,0,0.01,49410,75796,0.4428345242198864,0.65,0.2071654757801135,0.65,0.625,0.6506249999999998,0.2071654757801136,0.0,1.0000000000000009,0.0,False,31.668824195861816,758,449013,0.0016881471137806,0.0100005277323341,758,0.01,23168,409633,15454,0,0.0,1.006245783412009,1.0003858918365869,2168,682200,pass,R81_computed,True,R81 full-71 higher-intensity strict non-crossing geometry-null replicate,1.0,9.0,8.0,0.0599371998522349,0.0596733336851548,-0.00026386616708,0.0830803481076705,0.0829589151993523,-0.0001214329083181,0.901457194899818,0.902327464076098,0.00087026917628,0.5340416919651892,0.5342036025096134,0.0001619105444241,4.5163597023589634,4.5163597023589634,0.0,0.2096885926413198,0.20964231821507,-4.627442624977052e-05,0.7068068604815122,0.7274889880405278,0.0206821275590155,0.2734676707894906,0.2653758741769445,-0.008091796612546,0.4620912474220178,0.4500674803255414,-0.0120237670964764,0.0060076085028166
Lima,Peru,Latin America,1,0.01,49410,75796,0.4428345242198864,0.65,0.2071654757801135,0.65,0.65,0.65,0.2071654757801136,0.0,1.0000000000000009,0.0,False,29.721237659454346,758,424367,0.0017861897838427,0.0100005277323341,758,0.01,21768,387321,14520,0,0.0,1.005283571147296,1.0004382045682727,2150,682200,pass,R81_computed,True,R81 full-71 higher-intensity strict non-crossing geometry-null replicate,1.0,7.0,6.0,0.0599371998522349,0.0595282072932608,-0.000408992558974,0.0830803481076705,0.0826148552924509,-0.0004654928152195,0.901457194899818,0.9027322404371584,0.0012750455373405,0.5340416919651892,0.5341631248735074,0.0001214329083181,4.5163597023589634,4.5163597023589634,0.0,0.2096885926413198,0.2097009307637419,1.233812242210086e-05,0.7068068604815122,0.7270036593299661,0.0201967988484539,0.2734676707894906,0.2655745175594908,-0.0078931532299997,0.4620912474220178,0.450324548232366,-0.0117666991896518,0.0060008831685199
Lima,Peru,Latin America,2,0.01,49410,75796,0.4428345242198864,0.65,0.2071654757801135,0.65,0.625,0.65,0.2071654757801136,0.0,1.0000000000000009,0.0,False,31.166268587112427,758,443842,0.0017078149431554,0.0100005277323341,758,0.01,22889,405049,15146,0,0.0,1.005674372994784,1.0006377702707978,2170,682200,pass,R81_computed,True,R81 full-71 higher-intensity strict non-crossing geometry-null replicate,1.0,9.0,8.0,0.0599371998522349,0.0598052667686949,-0.00013193308354,0.0830803481076705,0.082736288200769,-0.0003440599069014,0.901457194899818,0.8901032179720705,-0.0113539769277474,0.5340416919651892,0.5342036025096134,0.0001619105444241,4.5163597023589634,4.5163597023589634,0.0,0.2096885926413198,0.2096885926413198,0.0,0.7068068604815122,0.7281536246391831,0.0213467641576708,0.2734676707894906,0.2649669025069963,-0.0085007682824942,0.4620912474220178,0.4495066048924697,-0.0125846425295481,0.007751734983986
Lima,Peru,Latin America,0,0.02,49410,75796,0.4428345242198864,0.65,0.2071654757801135,0.65,0.65,0.675,0.2071654757801136,0.0,1.0000000000000009,0.0,False,56.88262605667114,1516,861314,0.0017601014264252,0.0200010554646683,1516,0.02,44892,785647,29259,0,0.0,1.0112293929289295,1.0007778689623188,4323,1364400,pass,R81_computed,True,R81 full-71 higher-intensity strict non-crossing geometry-null replicate,1.0,10.0,9.0,0.0599371998522349,0.0595809805266768,-0.000356219325558,0.0830803481076705,0.0829184375632463,-0.0001619105444242,0.901457194899818,0.8899615462456992,-0.0114956486541186,0.5340416919651892,0.5342238413276664,0.0001821493624771,4.5163597023589634,4.5163597023589634,0.0,0.2096885926413198,0.2095744305742854,-0.0001141620670343,0.7068068604815122,0.7460952292601466,0.0392883687786344,0.2734676707894906,0.2573600294459602,-0.0161076413435303,0.4620912474220178,0.4388616565689613,-0.0232295908530564,0.0129484827856174
