city,country,macro_region,latitude,longitude,window_radius_m,bbox_area_km2,n_nodes,n_edges,pc_cebh,pc_rank,road_gap,node_density_per_km2,edge_density_per_km2,chord_length_density_km_per_km2,edge_length_mean_m,edge_length_median_m,edge_length_iqr_m,edge_length_cv,short_edge_share_lt40m,long_edge_share_gt150m,orientation_entropy,orientation_dominance,orientation_fourfold_order,orthogonal_alignment_share_10deg,dead_end_share,degree2_share,degree3_share,degree4plus_share,mean_degree,kappa,degree_gini,connected_components,cyclomatic_number,cycle_density,arterial_length_share,collector_length_share,local_length_share,motorway_trunk_length_share,residential_length_share,oneway_length_share,bridge_tunnel_length_share,maxspeed_coverage_share,lanes_coverage_share,edge_circuity_mean,edge_circuity_median,graph_cache_file,articulation_point_count,articulation_point_share,bridge_edge_count,bridge_edge_share,biconnected_component_count,largest_biconnected_node_fraction,median_biconnected_component_size,dual_degree_mean,dual_degree_median,dual_degree_gini,angular_pair_count,angular_entropy,orthogonal_angle_share_10deg,straight_angle_share_10deg,acute_angle_share_lt45deg,median_intersection_angle_deg,mean_min_node_angle_deg,wikidata_status,wikidata_query,wikidata_id,wikidata_label,wikidata_description,wikidata_match_rank,wikidata_population,wikidata_area_km2,wikidata_population_density_per_km2,wikidata_inception_time,wikidata_retrieved_utc,wikidata_boundary,road_minus_geometry_mean,pc_spatial_null,spatial_null_gap,road_minus_spatial,spatial_fraction_of_road_gap,remaining_fraction_after_spatial,threshold_boundary_hit,ID_UC_G0,ghsl_name,ghsl_country,ghsl_latitude_x,ghsl_longitude_x,ghsl_match_similarity,ghsl_match_distance_km,ghsl_match_score,ghsl_match_status,ghsl_name_main_2025,ghsl_name_list_2025,ghsl_country_gadm_2025,ghsl_country_un_2025,ghsl_area_km2_2025,ghsl_population_total_2025,ghsl_world_income_group_2025,ghsl_un_subregion_2025,ghsl_place_score_2025,ghsl_birth_year_2025,ghsl_death_year_2025,ghsl_capital_flag,GC_UCC_LON_2025,GC_UCC_LAT_2025,ghsl_longitude_y,ghsl_latitude_y,IN_CIS_ENE_2020,IN_CIS_TRA_2020,IN_CIS_WAT_2020,IN_CIS_WAS_2020,IN_CIS_TEL_2020,IN_CIS_HEA_2020,IN_CIS_EDU_2020,ghsl_infrastructure_index_2020,ghsl_road_length_m_2024,ghsl_road_density_2024,ghsl_gdp_avg_2020,ghsl_gdp_sum_2020,ghsl_hdi_2020,ghsl_life_expectancy_2020,ghsl_expected_schooling_2020,ghsl_mean_schooling_2020,ghsl_lulc_total_hectares_2019,ghsl_lulc_entropy_2019,ghsl_lulc_dominance_2019,ghsl_lulc_nonzero_classes_2019,ghsl_population_density_2025,ghsl_log_population_2025,ghsl_log_area_2025,countryiso3code,wdi_gdp_per_capita_constant_2015_usd,wdi_gini_index,wdi_population_density_people_per_km2,wdi_population_total,wdi_urban_population_growth_pct,wdi_urban_population_pct,wdi_gdp_per_capita_constant_2015_usd_year,wdi_gini_index_year,wdi_population_density_people_per_km2_year,wdi_population_total_year,wdi_urban_population_growth_pct_year,wdi_urban_population_pct_year
Osaka,Japan,Asia,34.6937569,135.5014539,10000,400.0,92460,138690,0.4467357272621854,0.625,0.1782642727378145,231.15,346.725,21.417799437327563,61.77171948180132,47.59962552124576,46.09603972554792,1.373141831467878,0.4014925373134328,0.0408464921767971,0.909142951255676,0.1508472132093157,0.4630079252088295,0.5450356911096691,0.1116699113130002,0.0154985939865887,0.6401903525849015,0.2326411421155094,3.0,3.2384598745403417,0.1316278791566967,1,46231,0.5000108154877785,0.1112490323640332,0.5187259905187869,0.370024977117162,0.0501422525365258,0.3739490303922914,0.1844043634334538,0.0557756064101381,0.1335143469386102,0.2021692321877832,1.0298672815932066,1.0000000314240718,cache\R61_osmnx_city_windows\osaka_japan__drive_10000m.pkl,10436,0.1128704304564135,11611,0.0837190857307664,11688,0.8710253082414017,2.0,4.476919749080683,4.0,0.1199002093103156,310452,0.720616944746448,0.4417848813987347,0.2746286060324945,0.0245674049450478,94.72385656495932,77.93360305372106,no_search_result,"Osaka, Japan",,,,,,,,,,,,0.525,0.0782642727378146,0.0999999999999999,0.4390350996069933,0.5609649003930072,False,4399,Osaka,Japan,34.72053431688806,135.47509520795273,1.0,3.8302882135256184,0.9961697117864744,high_confidence,Osaka,Osaka; Kobe; Kyoto; Sakai; Higashiosaka; Nishinomiya; Amagasaki; Hirakata; Toyonaka; Suita; Takatsuki; Akashi; Ibaraki; Yao; Kakogawa; Neyagawa; Itami; Kishiwada; Uji; Kawanishi; Moriguchi; Kadoma; Daito; Matsubara; Habikino; Kawachinagano; Ikeda; Izumisano; Ashiya; Takasago; Kaizuka; Settsu; Nagaokakyo; Katano; Izumiotsu; Yawata; Kashiwara; Fujiidera; Sennan; Hannan; Osakasayama; Takaishi; Muko; Shimamoto,Japan,Japan,2212,12653994.42,High income,Eastern and South-Eastern Asia,High,1975,2030,0,12022963.58,4191168.622,135.47509520795273,34.72053431688806,0.064220468,0.084938394,0.0015586,0.000631016,0.001346502,0.058802444,0.05687978,0.300814318,54818252.29,0.024782212,166217373.8,511000000000.0,0.926,84.586,15.513,13.622,196586.74452387998,0.10784212614124507,0.9298605164998546,6,5720.612305605787,7.10222763861343,3.344785122632661,JPN,37152.5636003552,32.3,341.54455749932,123975371.0,-0.318996369716406,92.1901718034531,2024.0,2020.0,2023.0,2024.0,2024.0,2024.0
Sydney,Australia,Oceania,-33.8698439,151.2082848,10000,400.0,22215,31013,0.487296324811841,0.7,0.2127036751881589,55.5375,77.5325,8.301869717569696,107.07599674420013,81.90692717240803,101.52123676608936,1.278249012356002,0.2752716602714991,0.2192628897559088,0.982375162743006,0.1019572437364976,0.154949605246729,0.2874923419211298,0.151114112086428,0.0302498311951384,0.6986720684222373,0.1199639882961962,2.792077425163178,3.052139425402251,0.138569391289876,1,8799,0.3960837272113436,0.1968604239052299,0.150276617861466,0.6517969024151874,0.0658387069902091,0.648884836704294,0.1507185310390094,0.0476180529671987,0.6145969265222752,0.337501830715652,1.0419110585208784,1.0000666967450564,cache\R61_osmnx_city_windows\sydney_australia__drive_10000m.pkl,3473,0.1563358091379698,3947,0.1272692096862606,4004,0.8096331307674994,2.0,4.104278850804501,4.0,0.1155387972811141,63643,0.8449455024818142,0.3253617836996998,0.2231353016042612,0.0488820451581477,103.88246222182283,73.26936384406204,matched,"Sydney, Australia",Q3130,Sydney,"capital city of New South Wales, Australia",1.0,5450496.0,12144.6,448.79996047626105,+1788-01-26T00:00:00Z,2026-06-03T14:59:51Z,candidate_public_metadata_requires_spot_check,0.0,0.625,0.137703675188159,0.0749999999999999,0.647396783653811,0.3526032163461892,False,2324,Sydney,Australia,-33.853975720075375,151.07285573238158,1.0,12.628645365481825,0.9873713546345182,high_confidence,Sydney,Sydney,Australia,Australia,1378,4375394.497,High income,Australia and New Zealand,High,1975,2030,0,13493663.77,-4091518.752,151.07285573238158,-33.853975720075375,0.062841327,0.099062885,0.103384478,0.037488737,0.092936674,0.097398695,0.123250128,0.690858945,26055600.67,0.018908273,103370618.8,197000000000.0,0.949,84.273,18.0,12.821,123816.835045,0.14072185614895316,0.9008251596760882,4,3175.1774288824386,6.641017216248917,3.139249217571607,AUS,61480.670710531,33.8,3.46591948538875,27196812.0,2.12571289816265,87.6021469990446,2024.0,2020.0,2023.0,2024.0,2024.0,2024.0
Melbourne,Australia,Oceania,-37.8142454,144.9631732,10000,400.0,35052,51621,0.4686087256486138,0.7,0.2313912743513861,87.63,129.0525,11.019209912989048,85.38548197817978,59.385180806855054,93.28330658153584,1.2774763605784565,0.4109955250770035,0.1604773251196218,0.8187344276672944,0.2678367331124929,0.4884747053857941,0.5779818291005598,0.0936893757845486,0.0212541367111719,0.7346513750998517,0.1504051124044277,2.9453954125299555,3.133976482439317,0.107978529279437,1,16570,0.4727262353075431,0.1779063849120384,0.1405218048101789,0.6815621545245519,0.0554585514993012,0.6806392092412039,0.1802068242974722,0.0306833221001582,0.6158171184507758,0.3164969840343847,1.0260619258436672,1.000003886763154,cache\R61_osmnx_city_windows\melbourne_australia__drive_10000m.pkl,3344,0.0954011183384685,3666,0.0710176091125704,3707,0.8913328768686523,2.0,4.267952964878635,4.0,0.1017928919276822,110158,0.7915972499899026,0.3824778953866264,0.2520561375478857,0.0508905390439187,97.28160872303452,73.28361867086483,matched,"Melbourne, Australia",Q3141,Melbourne,"capital city of Victoria, Australia",1.0,5350705.0,9993.0,535.4453117182028,+1835-08-30T00:00:00Z,2026-06-03T14:59:54Z,candidate_public_metadata_requires_spot_check,,0.6,0.1313912743513862,0.0999999999999999,0.5678315862155549,0.4321684137844455,False,1747,Melbourne,Australia,-37.83036217844276,145.04509879735565,1.0,7.415719762733797,0.9925842802372662,high_confidence,Melbourne,Melbourne,Australia,Australia,1611,4010658.252,High income,Australia and New Zealand,High,1975,2030,0,12556096.4,-4545474.0,145.04509879735565,-37.83036217844276,0.145616426,0.111701869,0.04033881,0.059704534,0.055878055,0.14956424,0.146076292,0.794558251,42048550.0,0.0261009,80964034.12,188000000000.0,0.945,84.735,18.0,12.82,155661.00205400004,0.16747882880244788,0.8650903445506865,4,2489.5457802607075,6.60321565734594,3.207095540419218,AUS,61480.670710531,33.8,3.46591948538875,27196812.0,2.12571289816265,87.6021469990446,2024.0,2020.0,2023.0,2024.0,2024.0,2024.0
Auckland,New Zealand,Oceania,-36.852095,174.7631803,10000,400.0,12533,16775,0.5044505924099357,0.725,0.2205494075900642,31.3325,41.9375,4.825552344014196,115.06533160093464,78.57572492681196,120.9705324339018,1.2099409034171953,0.3244113263785395,0.2504321907600596,0.995230179768564,0.0823845007451564,0.0567282725016445,0.2150819672131147,0.1942870821032474,0.0339104763424559,0.6775712120003191,0.0942312295539775,2.67693289715152,2.9823546944858417,0.1580836523024817,1,4243,0.3385462379318599,0.2845511790524583,0.1386939391639793,0.5716457293227282,0.0490631632506978,0.5571342092109486,0.1152944940905292,0.0422061890481462,0.8657789250366368,0.4082947236085346,1.04071691607033,1.0005974258471748,cache\R61_osmnx_city_windows\auckland_new_zealand__drive_10000m.pkl,2538,0.2025053857815367,3012,0.1795529061102831,3053,0.7164286284209687,2.0,3.964709388971684,4.0,0.126191152827485,33254,0.8836159516175464,0.2692608408011066,0.2099897756660853,0.0691946833463643,109.04369668823442,69.8478884640434,matched,"Auckland, New Zealand",Q37100,Auckland,"city on the North Island, New Zealand",1.0,1470100.0,559.0,2629.8747763864044,+1840-00-00T00:00:00Z,2026-06-03T14:59:57Z,candidate_public_metadata_requires_spot_check,,0.65,0.1455494075900643,0.0749999999999999,0.6599401430295264,0.3400598569704738,False,1147,Auckland,New Zealand,-36.89176261348013,174.78217455096896,1.0,4.723379925671493,0.9952766200743285,high_confidence,Auckland,Auckland,New Zealand,New Zealand,638,1623897.767,High income,Australia and New Zealand,High,1975,2030,0,15248988.88,-4439101.179,174.78217455096896,-36.89176261348013,0.092629897,0.057960974,0.009922653,0.022921853,0.025452521,0.092955859,0.105065634,0.456090045,11614403.47,0.018204394,81909663.15,71015677952.0,0.95,83.657,18.0,13.403,49285.919615700004,0.17715805973715176,0.8682112882067251,5,2545.2943056426334,6.210558684618627,2.8048206787211623,NZL,42408.2378731636,,19.7485853176864,5287500.0,1.72488696886557,83.9370658833132,2024.0,,2023.0,2024.0,2024.0,2024.0
Brisbane,Australia,Oceania,-27.4689623,153.0235009,10000,400.0,25339,35174,0.4911197989388439,0.7,0.208880201061156,63.3475,87.935,9.218036679110297,104.82784646739404,81.12513405801886,100.38059407205074,1.2734239492701456,0.2988286802752032,0.210695400011372,0.9376190366949906,0.1627622675840109,0.2777168878675647,0.3970830727241712,0.1551363510793638,0.0280595130036702,0.7059473538813686,0.1108567820355973,2.776273728244998,3.036163074998578,0.1379581328877694,1,9836,0.3881763289790441,0.1800784367258505,0.1568890986188702,0.6541557916194707,0.0625272922446515,0.653420811906342,0.1590701711917765,0.0530621809140853,0.6261304724287867,0.3597411286277421,1.041319394859311,1.000239854470785,cache\R61_osmnx_city_windows\brisbane_australia__drive_10000m.pkl,4120,0.1625952089664154,5021,0.1427474839369989,5100,0.7866135206598523,2.0,4.072326149997157,4.0,0.115342835768855,71620,0.8606370712391301,0.3083077352694778,0.2188774085450991,0.0568416643395699,104.82136390730685,71.2997696915016,matched,"Brisbane, Australia",Q70418559,"Brisbane, Australia Magistrates Court charges two cotton farmers with $20m fraud",Wikinews article,1.0,,,,,2026-06-03T14:59:58Z,candidate_public_metadata_requires_spot_check,,0.625,0.1338802010611561,0.0749999999999999,0.6409425133689843,0.359057486631016,False,2734,Brisbane,Australia,-27.50446350689325,153.0405914626933,1.0,4.292478686291074,0.9957075213137089,high_confidence,Brisbane,Brisbane; Logan City,Australia,Australia,701,1359104.504,High income,Australia and New Zealand,High,1975,2030,0,14240824.86,-3350387.203,153.0405914626933,-27.50446350689325,0.056647729,0.10626057,0.016628222,0.131931628,0.085138508,0.100840852,0.127949137,0.700984519,13631020.39,0.019445108,70778565.62,63629930496.0,0.941,83.964,18.0,12.522,69687.78179,0.17809813866430185,0.7675466680972112,2,1938.8081369472181,6.1332528517035065,2.8457180179666586,AUS,61480.670710531,33.8,3.46591948538875,27196812.0,2.12571289816265,87.6021469990446,2024.0,2020.0,2023.0,2024.0,2024.0,2024.0
Chicago,United States,North America,41.8755616,-87.6244212,10000,400.0,13260,21830,0.3959947031400221,0.6,0.2040052968599778,33.15,54.575,7.382321927804089,135.26929780676298,102.4561427786291,110.39797680347756,0.8257003475033224,0.1081539166284929,0.3337150710032066,0.5163336369139565,0.4169949610627577,0.8246536221028645,0.8682088868529546,0.0728506787330316,0.0446455505279034,0.4122926093514328,0.4702111613876319,3.2926093514328807,3.525286303252405,0.1315046371626631,1,8571,0.6463800904977376,0.2891000245294578,0.1725532415151409,0.5360380965972711,0.0670167503049743,0.5373717922414295,0.3475705617523965,0.0559108850205358,0.1173238103357689,0.307387926584083,1.0110170486937282,1.0000001073517275,cache\R61_osmnx_city_windows\chicago_united_states__drive_10000m.pkl,967,0.0729260935143288,1015,0.0464956481905634,1028,0.9196078431372549,2.0,5.05057260650481,5.0,0.1121462163896382,55127,0.5929283004416828,0.540914615342754,0.3200609501696083,0.0260308016035699,90.42513548569904,82.24207037488628,no_search_result,"Chicago, United States",,,,,,,,,,,0.0,0.5,0.1040052968599778,0.0999999999999999,0.5098166491792786,0.4901833508207217,False,7532,Chicago,United States,41.87560495657847,-87.75468511794365,1.0,10.785255906831516,0.9892147440931685,high_confidence,Chicago,Chicago; Evanston; Elmhurst,United States,United States of America,2046,5318734.586,High income,Northern America,High,1975,2030,0,-7321450.934,4997948.881,-87.75468511794365,41.87560495657847,0.091467594,0.170572966,0.002413354,0.013539205,0.034383946,0.035629338,0.108708969,0.511915771,51295911.55,0.025071316,123654980.6,383000000000.0,0.926435903,77.41531504,16.47196045,13.84351522,204600.000031,0.18748947076365158,0.8682104832506621,7,2599.5770215053763,6.725808318819997,3.3109056293761414,USA,66356.1706750101,41.8,36.8198061311277,340110988.0,1.04286346807884,80.1247798047184,2024.0,2024.0,2023.0,2024.0,2024.0,2024.0
Toronto,Canada,North America,43.6534817,-79.3839347,10000,400.0,12443,18430,0.4503249767873723,0.65,0.1996750232126277,31.1075,46.075,6.212530705296582,134.83517537268762,101.03734583529216,97.33552628371416,0.9699998951586972,0.108410200759631,0.2974498100922409,0.6828853796550812,0.3412913727618014,0.7007193544675292,0.0956592512208356,0.1197460419512979,0.0397814031985855,0.6018645021297114,0.238608052720405,2.962308125050229,3.220618556701031,0.1431739104707046,1,5988,0.4812344289962227,0.1939355501875057,0.1349295997518699,0.671134850060618,0.0353898044687604,0.6710912898206945,0.1453074946396521,0.040975229368053,0.6402784907449871,0.9838432665331764,1.0408278480473043,1.0000358222909358,cache\R61_osmnx_city_windows\toronto_canada__drive_10000m.pkl,1566,0.1258538937555252,1691,0.0917525773195876,1718,0.8551796190629269,2.0,4.441237113402062,4.0,0.1243809884197646,40926,0.7129335065656669,0.4561159165322778,0.28128817866393,0.033181840394859,92.50069942598262,78.29607721313573,matched,"Toronto, Canada",Q172,Toronto,"capital and largest city of the province of Ontario, Canada",1.0,2794356.0,630.21,4434.007711715142,+1750-00-00T00:00:00Z,2026-06-03T15:00:01Z,candidate_public_metadata_requires_spot_check,,0.575,0.1246750232126276,0.075,0.6243896768193441,0.3756103231806559,False,2869,Toronto,Canada,43.712121057861246,-79.48919036040411,1.0,10.68431016075409,0.9893156898392459,high_confidence,Toronto,Toronto; Mississauga; Brampton; Markham; Vaughan; Richmond Hill; Oakville,Canada,Canada,1620,5566381.566,High income,Northern America,High,1975,2030,0,-6509573.958,5199950.177,-79.48919036040411,43.712121057861246,0.104149226,0.112559225,0.007245766,0.005912656,0.125120444,0.193462977,0.12219705,0.751704394,37545367.54,0.023176153,131343057.3,318000000000.0,0.938,82.547,16.636,14.037,162000.000032,0.2516090691699869,0.7999431393481593,7,3436.0380037037035,6.745572973167358,3.2095150145426308,CAN,44413.3983847404,31.5,4.56079784268436,41288599.0,3.17427570128175,82.7002565766633,2024.0,2022.0,2023.0,2024.0,2024.0,2024.0
Seattle,United States,North America,47.6038321,-122.330062,10000,400.0,17570,26501,0.4417716876708675,0.65,0.2082283123291324,43.925,66.2525,6.765278020920851,102.11355074783368,85.47984577203192,88.2400651863224,1.1857856542597065,0.2439153239500396,0.2016905022451983,0.8173280469077179,0.1985585449605675,0.4385007426654307,0.6430700728274404,0.1118952760387023,0.0196926579396698,0.6164484917472965,0.2519635742743312,3.0166192373363687,3.2636126938606087,0.1359832277889794,1,8932,0.5083665338645418,0.1988618396229815,0.1535882378428866,0.6466285959605269,0.0477627014850942,0.6480354683648502,0.0938231152404957,0.043484017982682,0.9216373975478376,0.6749651656016412,1.0309252834449054,1.0000060656287066,cache\R61_osmnx_city_windows\seattle_united_states__drive_10000m.pkl,1975,0.1124075128059191,2245,0.0847137843854948,2272,0.8442231075697211,2.0,4.527225387721218,4.0,0.1215451975594419,59988,0.7450006889273258,0.4283856771354271,0.2279289191171567,0.0340401413616056,95.07096520921164,78.40796770677343,no_search_result,"Seattle, United States",,,,,,,,,,,-0.0499999999999999,0.55,0.1082283123291325,0.0999999999999999,0.5197579095683367,0.480242090431664,False,5098,Seattle,United States,47.62951451703476,-122.27560044577864,1.0,4.981919818894271,0.9950180801811057,high_confidence,Seattle,Seattle; Bellevue,United States,United States of America,1123,2099643.254,High income,Northern America,High,1975,2030,0,-9582148.641,5623019.636,-122.27560044577864,47.62951451703476,0.098252444,0.071765069,0.02020188,0.019822864,0.024106218,0.082046759,0.082064804,0.446395297,25453085.16,0.022665258,113379912.0,204000000000.0,0.939,78.396,16.729,14.06,86729.26071850001,0.2090711084286066,0.7979668330694949,6,1869.6734229741764,6.322145510933609,3.050379756261458,USA,66356.1706750101,41.8,36.8198061311277,340110988.0,1.04286346807884,80.1247798047184,2024.0,2024.0,2023.0,2024.0,2024.0,2024.0
San Francisco,United States,North America,37.7879363,-122.4075201,10000,400.0,11502,18546,0.4019767215033488,0.6,0.1980232784966512,28.755,46.365,5.390628421359594,116.26503658707202,94.23782145562564,91.40173131875656,1.105553159660161,0.1810633020597433,0.2185916100506847,0.859394165384014,0.2321255257198317,0.3821033093482021,0.5302491103202847,0.0958094244479221,0.0283428968874978,0.4497478699356633,0.4260998087289167,3.224830464267084,3.4877062439340016,0.142122953386939,1,7045,0.6125021735350373,0.2046255948540456,0.15537033131081,0.6341401681415663,0.0667365988536756,0.636392302447125,0.2097417572522546,0.0478854039124693,0.3046788292592891,0.413561682962985,1.030246211201261,1.0000024802922312,cache\R61_osmnx_city_windows\san_francisco_united_states__drive_10000m.pkl,1145,0.0995479047122239,1242,0.066968618570042,1267,0.8803686315423405,2.0,4.975412487868004,5.0,0.121964804996665,46137,0.7240477879580849,0.4591759325487136,0.2704987320371936,0.0408999284738929,90.85322941823026,74.74074479784507,no_search_result,"San Francisco, United States",,,,,,,,,,,,0.525,0.1230232784966512,0.0749999999999999,0.6212566493728247,0.3787433506271753,False,1461,San Francisco,United States,37.57868330126698,-122.09706340335889,1.0,35.88571537013927,0.9641142846298607,high_confidence,San Francisco,San Jose; San Francisco; Oakland; Fremont; Hayward; Sunnyvale; Santa Clara; Berkeley; Richmond; San Mateo; Daly City; Redwood City; Milpitas; Mountain View; Alameda; Palo Alto; South San Francisco; Cupertino,United States,United States of America,1614,4718348.828,High income,Northern America,High,1975,2030,0,-10592000.0,4517000.0,-122.09706340335889,37.57868330126698,0.061411166,0.089569021,0.016013574,0.007871804,0.019653226,0.065503201,0.124924394,0.431472505,43315691.37,0.026837479,265386137.1,597000000000.0,0.929,79.279,15.898,13.361,142936.98879220002,0.19699431645832333,0.8631869884944214,7,2923.388369268897,6.673790045170901,3.2079035303860515,USA,66356.1706750101,41.8,36.8198061311277,340110988.0,1.04286346807884,80.1247798047184,2024.0,2024.0,2023.0,2024.0,2024.0,2024.0
Boston,United States,North America,42.3588336,-71.0578303,10000,400.0,24819,35843,0.4629981269779758,0.675,0.2120018730220242,62.0475,89.6075,9.15619010071261,102.18106855690216,75.53367717799185,77.58693645884634,1.100633981970601,0.1981418966046368,0.1849733560248863,0.9941706946809956,0.072454872639009,0.1019479340273016,0.2064838322685043,0.1391272815181917,0.0262701962206374,0.650952898988678,0.1836496232724928,2.8883516660622908,3.1598359512317606,0.1443366998523991,1,11025,0.4442161247431403,0.278129045304331,0.1278453839212599,0.5916767780813649,0.0687600518751748,0.5907781883078523,0.2616645549777631,0.0505598550421312,0.5729977370486046,0.953992608217126,1.0337510105520773,1.0000825777678335,cache\R61_osmnx_city_windows\boston_united_states__drive_10000m.pkl,3524,0.1419879930698255,3788,0.1056831180425745,3829,0.8339981465812483,2.0,4.319671902463521,4.0,0.1252985864211802,77415,0.8142157410053888,0.3461215526706711,0.2453271329845637,0.042394884712265,99.2637344169328,73.17390231237589,matched,"Boston, United States",Q100,Boston,"capital and largest city of Massachusetts, United States",1.0,675647.0,232.167761,2910.1671872521524,+1630-09-07T00:00:00Z,2026-06-03T15:00:08Z,candidate_public_metadata_requires_spot_check,,0.575,0.1120018730220241,0.1,0.5283060542129674,0.4716939457870328,False,8255,Boston,United States,42.35198509314479,-71.09272185874227,1.0,2.966481687844628,0.9970335183121554,high_confidence,Boston,Boston; Cambridge; Quincy; Newton; Somerville; Waltham; Revere; Chelsea,United States,United States of America,508,1669310.016,High income,Northern America,High,1975,2030,0,-5903455.283,5050560.576,-71.09272185874227,42.35198509314479,0.135281358,0.121817129,0.029455362,0.002714883,0.036422947,0.067793908,0.17836313,0.640964579,13007477.29,0.02560527,276847644.1,212000000000.0,0.951,78.984,16.966,14.26,47429.19768769,0.20290648582623427,0.8399852275034417,6,3286.0433385826773,6.22253699919282,2.7058637122839193,USA,66356.1706750101,41.8,36.8198061311277,340110988.0,1.04286346807884,80.1247798047184,2024.0,2024.0,2023.0,2024.0,2024.0,2024.0
Miami,United States,North America,25.7741566,-80.1935973,10000,400.0,17983,28736,0.4188310741874362,0.6,0.1811689258125637,44.9575,71.84,7.520397515540973,104.6825934791338,87.20170784007948,99.61170715097865,1.0847468596738636,0.2497912026726058,0.2357321826280623,0.6807626347465565,0.3444807906458797,0.6594811021798602,0.7474944320712695,0.0639492854362453,0.0234666073513874,0.5763776900405939,0.3362064171717733,3.1959072457320805,3.387597438752784,0.116952633485077,1,10754,0.5980092309403325,0.1815966731723594,0.1207956658393604,0.6976076609882903,0.0469765759890449,0.6961370987195911,0.1657616438152521,0.040689258208027,0.2900321917612479,0.6125450759247782,1.0216697474462686,1.0000007686822043,cache\R61_osmnx_city_windows\miami_united_states__drive_10000m.pkl,1182,0.0657287438136017,1269,0.0441606347438752,1295,0.923316465550798,2.0,4.775194877505568,5.0,0.1137320102381393,68610,0.7058106382743038,0.4728610989651654,0.2736044308409853,0.0360297332750327,91.19902888673737,76.7426277045892,no_search_result,"Miami, United States",,,,,,,,,,,-0.025,0.525,0.1061689258125638,0.0749999999999999,0.5860217216411912,0.4139782783588092,False,7168,Miami,United States,26.06241352821564,-80.23053205914078,1.0,32.26489756617167,0.9677351024338283,high_confidence,Miami,Miami; Hialeah; Fort Lauderdale; Pembroke Pines; Hollywood; Coral Springs; Kendall; West Palm Beach; Miramar; Pompano Beach; Sunrise; Miami Beach; Boca Raton; Deerfield Beach; Weston; Riviera Beach,United States,United States of America,2784,5733041.657,High income,Northern America,High,1975,2030,0,-7524769.175,3179636.272,-80.23053205914078,26.06241352821564,0.12255344,0.091504525,0.000537684,0.011695012,0.025123378,0.016509732,0.07477154,0.3841148,62638281.73,0.022499383,90821396.11,311000000000.0,0.909,77.905,16.234,13.644,255950.5946274,0.13511095355346475,0.9153913638726835,7,2059.282204382184,6.758385097424336,3.4446692309385245,USA,66356.1706750101,41.8,36.8198061311277,340110988.0,1.04286346807884,80.1247798047184,2024.0,2024.0,2023.0,2024.0,2024.0,2024.0
Riyadh,Saudi Arabia,Middle East,24.638916,46.7160104,10000,400.0,52112,79423,0.4665628855078422,0.675,0.2084371144921578,130.28,198.5575,17.65261355701171,88.90428997651415,66.14256611327676,62.57611897362091,1.1387917249941044,0.2265212847663775,0.1253918889994082,0.8824788417924622,0.1591226722737746,0.525445778115556,0.171285395918059,0.0355196499846484,0.0122620509671476,0.8233804114215536,0.1288378876266503,3.048165489714461,3.143333794996412,0.0638480774181111,1,27312,0.5241019342953638,0.1161571777029015,0.1059875927369339,0.7778030797806242,0.0254854394713265,0.7547311132781268,0.2180090764846994,0.0210821933278098,0.1453032931517354,0.1212251809058777,1.020214875900866,1.0000000313926325,cache\R61_osmnx_city_windows\riyadh_saudi_arabia__drive_10000m.pkl,1956,0.0375345409886398,2152,0.0270954257582816,2225,0.948783389622352,2.0,4.286667589992823,4.0,0.0744626676415423,170230,0.6421277525359975,0.5097397638489103,0.3000587440521647,0.0224402279269224,91.81541105127842,80.68277348166549,no_search_result,"Riyadh, Saudi Arabia",,,,,,,,,,,,0.575,0.1084371144921577,0.1,0.5202389927358047,0.4797610072641956,False,3026,Riyadh,Saudi Arabia,24.69229780735962,46.72424699552702,1.0,5.9938622277268605,0.9940061377722731,high_confidence,Riyadh,Riyadh,Saudi Arabia,Saudi Arabia,1108,7970319.431,High income,Northern Africa and Western Asia,High,1975,2030,1,4413181.968,3016661.505,46.72424699552702,24.69229780735962,0.036856137,0.06359877,5.87e-05,0.003240757,0.006834244,0.002604486,0.037288366,0.168669265,20550851.31,0.0185477,298723222.9,431000000000.0,0.895,76.239,17.239,12.084,110800.0,0.22400872508744787,0.5745188092960289,2,7193.42908935018,6.901475727210502,3.044539760392411,SAU,24963.3322139095,,15.6779493787476,35300280.0,4.81983574967141,84.4554020211443,2024.0,,2023.0,2024.0,2024.0,2024.0
