ladder,instance,macro_region,replicate,swap_multiplier,n_nodes,n_edges,n_swaps,swaps_per_edge,orders,seed,graph_sha256,source_sha256,pc_control,pc_observed,pc_cebh,null_gap,organization_residual,degree_sequence_exact
order,Melbourne,Oceania,2,1.0,35052,51621,103242,2.0,256,20261107,f6e31383dd52babf82e29ae9d00f8d326f3a10d6c376387b63be30c47ca4adc5,1d67e580bc1dba1dafec23fedcfcce1c285cdcc1728e30c8048fe94e7f5018a6,0.49,0.705,0.4686087256486138,0.021391274351386214,0.21499999999999997,True
order,Melbourne,Oceania,2,1.0,35052,51621,103242,2.0,512,20261107,f6e31383dd52babf82e29ae9d00f8d326f3a10d6c376387b63be30c47ca4adc5,1d67e580bc1dba1dafec23fedcfcce1c285cdcc1728e30c8048fe94e7f5018a6,0.49,0.705,0.4686087256486138,0.021391274351386214,0.21499999999999997,True
order,Melbourne,Oceania,2,1.0,35052,51621,103242,2.0,1024,20261107,f6e31383dd52babf82e29ae9d00f8d326f3a10d6c376387b63be30c47ca4adc5,1d67e580bc1dba1dafec23fedcfcce1c285cdcc1728e30c8048fe94e7f5018a6,0.49,0.705,0.4686087256486138,0.021391274351386214,0.21499999999999997,True
order,Melbourne,Oceania,2,1.0,35052,51621,103242,2.0,2048,20261107,f6e31383dd52babf82e29ae9d00f8d326f3a10d6c376387b63be30c47ca4adc5,1d67e580bc1dba1dafec23fedcfcce1c285cdcc1728e30c8048fe94e7f5018a6,0.49,0.705,0.4686087256486138,0.021391274351386214,0.21499999999999997,True
order,Melbourne,Oceania,2,1.0,35052,51621,103242,2.0,4096,20261107,f6e31383dd52babf82e29ae9d00f8d326f3a10d6c376387b63be30c47ca4adc5,1d67e580bc1dba1dafec23fedcfcce1c285cdcc1728e30c8048fe94e7f5018a6,0.49,0.705,0.4686087256486138,0.021391274351386214,0.21499999999999997,True
order,Riyadh,Middle East,1,1.0,52112,79423,158846,2.0,256,20261006,99cf6a5a9f9b02def8250cd95cadd87d0df23afd3adf1b66b4dba0ed8d6ef6a2,325f5dea6ac45a29870d3009d4f25c1d7aca5102e9624c5b27d62df49186a375,0.4825,0.6625,0.4665628855078422,0.01593711449215779,0.18,True
order,Riyadh,Middle East,1,1.0,52112,79423,158846,2.0,512,20261006,99cf6a5a9f9b02def8250cd95cadd87d0df23afd3adf1b66b4dba0ed8d6ef6a2,325f5dea6ac45a29870d3009d4f25c1d7aca5102e9624c5b27d62df49186a375,0.4825,0.6625,0.4665628855078422,0.01593711449215779,0.18,True
order,Riyadh,Middle East,1,1.0,52112,79423,158846,2.0,1024,20261006,99cf6a5a9f9b02def8250cd95cadd87d0df23afd3adf1b66b4dba0ed8d6ef6a2,325f5dea6ac45a29870d3009d4f25c1d7aca5102e9624c5b27d62df49186a375,0.4825,0.6625,0.4665628855078422,0.01593711449215779,0.18,True
order,Riyadh,Middle East,1,1.0,52112,79423,158846,2.0,2048,20261006,99cf6a5a9f9b02def8250cd95cadd87d0df23afd3adf1b66b4dba0ed8d6ef6a2,325f5dea6ac45a29870d3009d4f25c1d7aca5102e9624c5b27d62df49186a375,0.485,0.6625,0.4665628855078422,0.01843711449215779,0.1775,True
order,Riyadh,Middle East,1,1.0,52112,79423,158846,2.0,4096,20261006,99cf6a5a9f9b02def8250cd95cadd87d0df23afd3adf1b66b4dba0ed8d6ef6a2,325f5dea6ac45a29870d3009d4f25c1d7aca5102e9624c5b27d62df49186a375,0.485,0.6625,0.4665628855078422,0.01843711449215779,0.1775,True
order,Riyadh,Middle East,2,1.0,52112,79423,158846,2.0,256,20261107,dfb4302040844d99e75a1c0f9da764884ec8aa927723686555dbd0836b5d9b1e,325f5dea6ac45a29870d3009d4f25c1d7aca5102e9624c5b27d62df49186a375,0.485,0.6625,0.4665628855078422,0.01843711449215779,0.1775,True
order,Riyadh,Middle East,2,1.0,52112,79423,158846,2.0,512,20261107,dfb4302040844d99e75a1c0f9da764884ec8aa927723686555dbd0836b5d9b1e,325f5dea6ac45a29870d3009d4f25c1d7aca5102e9624c5b27d62df49186a375,0.4825,0.6625,0.4665628855078422,0.01593711449215779,0.18,True
order,Riyadh,Middle East,2,1.0,52112,79423,158846,2.0,1024,20261107,dfb4302040844d99e75a1c0f9da764884ec8aa927723686555dbd0836b5d9b1e,325f5dea6ac45a29870d3009d4f25c1d7aca5102e9624c5b27d62df49186a375,0.4825,0.6625,0.4665628855078422,0.01593711449215779,0.18,True
order,Riyadh,Middle East,2,1.0,52112,79423,158846,2.0,2048,20261107,dfb4302040844d99e75a1c0f9da764884ec8aa927723686555dbd0836b5d9b1e,325f5dea6ac45a29870d3009d4f25c1d7aca5102e9624c5b27d62df49186a375,0.485,0.6625,0.4665628855078422,0.01843711449215779,0.1775,True
order,Riyadh,Middle East,2,1.0,52112,79423,158846,2.0,4096,20261107,dfb4302040844d99e75a1c0f9da764884ec8aa927723686555dbd0836b5d9b1e,325f5dea6ac45a29870d3009d4f25c1d7aca5102e9624c5b27d62df49186a375,0.4825,0.6625,0.4665628855078422,0.01593711449215779,0.18,True
