domain,instance,system_id,n_nodes,n_edges,mean_degree,pc_cebh,pc_dimension,pc_junction_anchor,pc,pc_low,pc_high,point_endpoint,bootstrap_endpoint_count,p_step,n_orders,n_bootstrap,mean_curve_p0,mean_curve_p1,exact_endpoint_slope,largest_component_bridges,method_version,input_hash,kind,replicate,n_swaps,degree_sequence_exact,realization_hash,seed
road,Vancouver,Vancouver,14876,22751,3.058752352783006,0.4277066531310511,0.6538613687310448,0.5947690996506795,0.4575,0.45,0.46,False,0,0.0025,256,1000,6.722237160527024e-05,0.9948910997579996,0.1304114009142242,1817,canonical_v2_exact_endpoint,68bd74e36d2e9d7613baac0ed29ae6a4750ab861d07e760be6d7fd4111241454,degree,1,45502,True,1dac8f0585900a328113d2d8f0af8648ca2bdb3484c62aac5d1004194ab888a8,20291856
road,Vancouver,Vancouver,14876,22751,3.058752352783006,0.4277066531310511,0.6538613687310448,0.5947690996506795,0.46,0.45,0.4625,False,0,0.0025,256,1000,6.722237160527024e-05,0.9939499865555258,0.127117504705566,1790,canonical_v2_exact_endpoint,68bd74e36d2e9d7613baac0ed29ae6a4750ab861d07e760be6d7fd4111241454,degree,2,45502,True,185b04fcce10e84664b27b5a9fdbf9a6f495e0e64354dd5cc6bb1fc5f22bf537,20291879
road,Vancouver,Vancouver,14876,22751,3.058752352783006,0.4277066531310511,0.6538613687310448,0.5947690996506795,0.4525,0.45,0.4575,False,0,0.0025,256,1000,6.722237160527024e-05,0.9942188760419468,0.1307475127722506,1813,canonical_v2_exact_endpoint,68bd74e36d2e9d7613baac0ed29ae6a4750ab861d07e760be6d7fd4111241454,degree,3,45502,True,063cc738928b7c842ab9c9f8b61c07be64ec2dee1241bee526195a070cba1c45,20291902
road,Vienna,Vienna,17629,26142,2.9657949968801405,0.4456985030858935,0.6743554433478693,0.6083629848169554,0.4725,0.47,0.4775,False,0,0.0025,256,1000,5.672471495830735e-05,0.9947246015088776,0.1403369448068523,2264,canonical_v2_exact_endpoint,8b68b8dd113f31905448268df59026a70688fb0f7528e92a635f9fc598b0d79f,degree,0,52284,True,b996074bfb67fb65313fd3a59667a427bfc04147b3ec1e97f59ac699d785be1d,20285009
road,Vienna,Vienna,17629,26142,2.9657949968801405,0.4456985030858935,0.6743554433478693,0.6083629848169554,0.4725,0.4675,0.4775,False,0,0.0025,256,1000,5.672471495830735e-05,0.9938170060695448,0.1400533212320608,2241,canonical_v2_exact_endpoint,8b68b8dd113f31905448268df59026a70688fb0f7528e92a635f9fc598b0d79f,degree,1,52284,True,1a3ec87bb95af5835475d17326a27e7932026fbb1fee9e1c2c4853573c2f9d61,20285029
road,Vienna,Vienna,17629,26142,2.9657949968801405,0.4456985030858935,0.6743554433478693,0.6083629848169554,0.47,0.4675,0.475,False,0,0.0025,256,1000,5.672471495830735e-05,0.9929661353451702,0.1338703273016053,2205,canonical_v2_exact_endpoint,8b68b8dd113f31905448268df59026a70688fb0f7528e92a635f9fc598b0d79f,degree,2,52284,True,8627aeedba34eae59a7b1f42365e2c3fcbde218c4d995dd8358aad890b5bb69d,20285049
road,Vienna,Vienna,17629,26142,2.9657949968801405,0.4456985030858935,0.6743554433478693,0.6083629848169554,0.4725,0.47,0.475,False,0,0.0025,256,1000,5.672471495830735e-05,0.9935333824947532,0.1378410573486868,2231,canonical_v2_exact_endpoint,8b68b8dd113f31905448268df59026a70688fb0f7528e92a635f9fc598b0d79f,degree,3,52284,True,8751cdac4156e877bfd8bb8dd6b3f0f984954cb9d81d16d0aa56cb5a1217f186,20285069
road,Warsaw,Warsaw,17582,24341,2.76885451029462,0.4800796812749004,0.7223203648165646,0.6216663185144851,0.505,0.5025000000000001,0.5125,False,0,0.0025,256,1000,5.687635081333182e-05,0.9858946649982934,0.2050392446820612,3140,canonical_v2_exact_endpoint,afc7445d54d624eecd37e4237c8a75938282f861f476831d8a7728a415c87fae,degree,0,48682,True,c4eb744f56619fca8f41b21e5a9e56505524cc0ea7a885f0f06e1ccc9f5a6730,20285220
road,Warsaw,Warsaw,17582,24341,2.76885451029462,0.4800796812749004,0.7223203648165646,0.6216663185144851,0.51,0.5074375000000001,0.5125,False,0,0.0025,256,1000,5.687635081333182e-05,0.988795358889774,0.211181890569901,3188,canonical_v2_exact_endpoint,afc7445d54d624eecd37e4237c8a75938282f861f476831d8a7728a415c87fae,degree,1,48682,True,ef35367ed795d6426d1c9d96f961b8eb4f4b23ab72186d87a488b619283c2f5d,20285240
road,Warsaw,Warsaw,17582,24341,2.76885451029462,0.4800796812749004,0.7223203648165646,0.6216663185144851,0.51,0.505,0.5175,False,0,0.0025,256,1000,5.687635081333182e-05,0.9893641223979068,0.2043567284723012,3175,canonical_v2_exact_endpoint,afc7445d54d624eecd37e4237c8a75938282f861f476831d8a7728a415c87fae,degree,2,48682,True,9ff2acade27080c4a514458292a8ffac9f14f3e92bd844885df6eee7160dd41e,20285260
road,Warsaw,Warsaw,17582,24341,2.76885451029462,0.4800796812749004,0.7223203648165646,0.6216663185144851,0.5075000000000001,0.505,0.51,False,0,0.0025,256,1000,5.687635081333182e-05,0.9892503696962806,0.209134341940621,3203,canonical_v2_exact_endpoint,afc7445d54d624eecd37e4237c8a75938282f861f476831d8a7728a415c87fae,degree,3,48682,True,52be4361d7f5048083c0a5218f83985740e83581828cff61248da6d771246871,20285280
