file,column,inferred_type,n_rows,non_empty_count,example_value,description,type,non_null,unique_values,example
N95_cebh_nb_geometry_decomposition.csv,accepted_swaps_per_edge_mean,,,,,"Edge-count, edge-scale or edge-length diagnostic.",numeric,71.0,71.0,0.0149975613721345
N95_cebh_nb_geometry_decomposition.csv,acceptance_rate_mean,,,,,Project-derived variable; see R95 report and manuscript Methods for definition.,numeric,71.0,71.0,0.0019447602781804
N95_cebh_nb_geometry_decomposition.csv,length_bin_tvd_mean,,,,,"Edge-count, edge-scale or edge-length diagnostic.",numeric,71.0,2.0,0.0
N95_cebh_nb_geometry_decomposition.csv,null_mobility_index_mean,,,,,Project-derived variable; see R95 report and manuscript Methods for definition.,numeric,71.0,71.0,0.0072001103089056
N95_cebh_nb_geometry_decomposition.csv,geometry_vs_spatial_residual_change,,,,,Strict non-crossing geometry-null threshold or residual metric.,numeric,71.0,29.0,-0.1041666666666665
N95_cebh_nb_geometry_decomposition.csv,dead_end_share,,,,,Project-derived variable; see R95 report and manuscript Methods for definition.,numeric,71.0,71.0,0.2299621416982152
N95_cebh_nb_geometry_decomposition.csv,degree4plus_share,,,,,Degree-sequence or degree-composition metric.,numeric,71.0,71.0,0.1378042184964845
N95_cebh_nb_geometry_decomposition.csv,cycle_density,,,,,Project-derived variable; see R95 report and manuscript Methods for definition.,numeric,71.0,71.0,0.3307733910221741
N95_cebh_nb_geometry_decomposition.csv,orientation_entropy,,,,,Non-backtracking centrality localization or entropy metric.,numeric,71.0,71.0,0.9909165306871236
N95_cebh_nb_geometry_decomposition.csv,orientation_dominance,,,,,Project-derived variable; see R95 report and manuscript Methods for definition.,numeric,71.0,71.0,0.0739717119167615
N95_cebh_nb_geometry_decomposition.csv,edge_length_cv,,,,,"Edge-count, edge-scale or edge-length diagnostic.",numeric,71.0,71.0,1.5753747952718091
N95_cebh_nb_geometry_decomposition.csv,bridge_tunnel_length_share,,,,,"Edge-count, edge-scale or edge-length diagnostic.",numeric,71.0,71.0,0.075130033755787
N95_cebh_nb_geometry_decomposition.csv,nb_fraction_of_road_gap,,,,,Road-minus-baseline residual or prediction-error metric.,numeric,71.0,71.0,1.5285966452828876
N95_cebh_nb_geometry_decomposition.csv,nb_improvement_fraction,,,,,Project-derived variable; see R95 report and manuscript Methods for definition.,numeric,71.0,71.0,-0.5285966452828873
N95_nb_spectrum_localization_metrics.csv,city,,,,,"City, country or macro-region identifier.",text,71.0,71.0,Panama City
N95_nb_spectrum_localization_metrics.csv,country,,,,,"City, country or macro-region identifier.",text,71.0,53.0,Panama
N95_nb_spectrum_localization_metrics.csv,macro_region,,,,,"City, country or macro-region identifier.",text,71.0,7.0,Latin America
N95_nb_spectrum_localization_metrics.csv,n_nodes,,,,,Project-derived variable; see R95 report and manuscript Methods for definition.,numeric,71.0,70.0,9245
N95_nb_spectrum_localization_metrics.csv,n_edges,,,,,"Edge-count, edge-scale or edge-length diagnostic.",numeric,71.0,71.0,12302
N95_nb_spectrum_localization_metrics.csv,rho_nb,,,,,"Non-backtracking spectral-radius, threshold-proxy or error diagnostic.",numeric,71.0,71.0,2.6929228041585453
N95_nb_spectrum_localization_metrics.csv,pc_nb,,,,,"Non-backtracking spectral-radius, threshold-proxy or error diagnostic.",numeric,71.0,71.0,0.3713437304833805
N95_nb_spectrum_localization_metrics.csv,road_minus_nb,,,,,"Non-backtracking spectral-radius, threshold-proxy or error diagnostic.",numeric,71.0,71.0,0.3536562695166195
N95_nb_spectrum_localization_metrics.csv,ipr_directed,,,,,Non-backtracking centrality localization or entropy metric.,numeric,71.0,71.0,0.0026000176276967
N95_nb_spectrum_localization_metrics.csv,top1_directed_weight_share,,,,,Non-backtracking centrality localization or entropy metric.,numeric,71.0,71.0,0.0048095660553586
N95_nb_spectrum_localization_metrics.csv,top5pct_directed_weight_share,,,,,Non-backtracking centrality localization or entropy metric.,numeric,71.0,71.0,0.9976980911185832
N95_nb_spectrum_localization_metrics.csv,node_nb_entropy,,,,,"Non-backtracking spectral-radius, threshold-proxy or error diagnostic.",numeric,71.0,71.0,0.5543892550728384
N95_nb_spectrum_localization_metrics.csv,node_nb_ipr,,,,,"Non-backtracking spectral-radius, threshold-proxy or error diagnostic.",numeric,71.0,71.0,0.0087155562912776
N95_nb_spectrum_localization_metrics.csv,top1_node_weight_share,,,,,Non-backtracking centrality localization or entropy metric.,numeric,71.0,71.0,0.0167065002983068
N95_nb_spectrum_localization_metrics.csv,top5pct_node_weight_share,,,,,Non-backtracking centrality localization or entropy metric.,numeric,71.0,71.0,0.9985726159517226
N95_nb_spectrum_localization_metrics.csv,dead_end_share,,,,,Project-derived variable; see R95 report and manuscript Methods for definition.,numeric,71.0,71.0,0.2299621416982152
N95_nb_spectrum_localization_metrics.csv,cycle_density,,,,,Project-derived variable; see R95 report and manuscript Methods for definition.,numeric,71.0,71.0,0.3307733910221741
N95_nb_spectrum_localization_metrics.csv,degree4plus_share,,,,,Degree-sequence or degree-composition metric.,numeric,71.0,71.0,0.1378042184964845
N95_nb_spectrum_localization_metrics.csv,orientation_entropy,,,,,Non-backtracking centrality localization or entropy metric.,numeric,71.0,71.0,0.9909165306871236
R95_nb_iteration_stability_audit.csv,city,,,,,"City, country or macro-region identifier.",text,71.0,71.0,Panama City
R95_nb_iteration_stability_audit.csv,country,,,,,"City, country or macro-region identifier.",text,71.0,53.0,Panama
R95_nb_iteration_stability_audit.csv,macro_region,,,,,"City, country or macro-region identifier.",text,71.0,7.0,Latin America
R95_nb_iteration_stability_audit.csv,n_edges,,,,,"Edge-count, edge-scale or edge-length diagnostic.",numeric,71.0,71.0,12302
R95_nb_iteration_stability_audit.csv,short_iterations,,,,,Power-iteration convergence or runtime diagnostic.,numeric,71.0,1.0,160
R95_nb_iteration_stability_audit.csv,rho_nb_short,,,,,"Non-backtracking spectral-radius, threshold-proxy or error diagnostic.",numeric,71.0,71.0,2.692900177036166
R95_nb_iteration_stability_audit.csv,pc_nb_short,,,,,"Non-backtracking spectral-radius, threshold-proxy or error diagnostic.",numeric,71.0,71.0,0.3713468507030255
R95_nb_iteration_stability_audit.csv,short_converged,,,,,Power-iteration convergence or runtime diagnostic.,numeric,71.0,2.0,False
R95_nb_iteration_stability_audit.csv,runtime_seconds,,,,,Power-iteration convergence or runtime diagnostic.,numeric,71.0,71.0,1.0452828407287598
R95_nb_iteration_stability_audit.csv,status,,,,,Project-derived variable; see R95 report and manuscript Methods for definition.,text,71.0,1.0,pass
R95_nb_iteration_stability_audit.csv,pc_nb_long,,,,,"Non-backtracking spectral-radius, threshold-proxy or error diagnostic.",numeric,71.0,71.0,0.3713437304833805
R95_nb_iteration_stability_audit.csv,rho_nb_long,,,,,"Non-backtracking spectral-radius, threshold-proxy or error diagnostic.",numeric,71.0,71.0,2.6929228041585453
R95_nb_iteration_stability_audit.csv,long_iterations,,,,,Power-iteration convergence or runtime diagnostic.,numeric,71.0,51.0,387
R95_nb_iteration_stability_audit.csv,long_converged,,,,,Power-iteration convergence or runtime diagnostic.,numeric,71.0,2.0,True
R95_nb_iteration_stability_audit.csv,pc_nb_abs_delta_short_vs_long,,,,,"Non-backtracking spectral-radius, threshold-proxy or error diagnostic.",numeric,71.0,62.0,3.120219644991984e-06
R95_nb_iteration_stability_audit.csv,rho_nb_abs_delta_short_vs_long,,,,,"Non-backtracking spectral-radius, threshold-proxy or error diagnostic.",numeric,71.0,62.0,2.262712237932618e-05
R95_R95_summary.json,status,,,,,Project-derived variable; see R95 report and manuscript Methods for definition.,str,1.0,1.0,pass
R95_R95_summary.json,round,,,,,Project-derived variable; see R95 report and manuscript Methods for definition.,str,1.0,1.0,R95_nonbacktracking_spectral_layer
R95_R95_summary.json,n_records_total,,,,,Project-derived variable; see R95 report and manuscript Methods for definition.,int,1.0,1.0,71
R95_R95_summary.json,n_records_pass,,,,,Project-derived variable; see R95 report and manuscript Methods for definition.,int,1.0,1.0,71
R95_R95_summary.json,n_decomposition_rows,,,,,Project-derived variable; see R95 report and manuscript Methods for definition.,int,1.0,1.0,71
R95_R95_summary.json,n_decomposition_cities,,,,,Project-derived variable; see R95 report and manuscript Methods for definition.,int,1.0,1.0,71
R95_R95_summary.json,n_nb_power_converged,,,,,"Non-backtracking spectral-radius, threshold-proxy or error diagnostic.",int,1.0,1.0,52
R95_R95_summary.json,mean_abs_error_cebh,,,,,CEBH degree-moment threshold baseline or related error metric.,float,1.0,1.0,0.21658261833673312
R95_R95_summary.json,ci95_abs_error_cebh_low,,,,,CEBH degree-moment threshold baseline or related error metric.,float,1.0,1.0,0.21087723504085898
R95_R95_summary.json,ci95_abs_error_cebh_high,,,,,CEBH degree-moment threshold baseline or related error metric.,float,1.0,1.0,0.22228800163260726
R95_R95_summary.json,mean_abs_error_nb,,,,,"Non-backtracking spectral-radius, threshold-proxy or error diagnostic.",float,1.0,1.0,0.3189754814353423
R95_R95_summary.json,ci95_abs_error_nb_low,,,,,"Non-backtracking spectral-radius, threshold-proxy or error diagnostic.",float,1.0,1.0,0.3076286415569865
R95_R95_summary.json,ci95_abs_error_nb_high,,,,,"Non-backtracking spectral-radius, threshold-proxy or error diagnostic.",float,1.0,1.0,0.33032232131369815
R95_R95_summary.json,mean_nb_improvement_over_cebh,,,,,"Non-backtracking spectral-radius, threshold-proxy or error diagnostic.",float,1.0,1.0,-0.10239286309860912
R95_R95_summary.json,ci95_nb_improvement_low,,,,,"Non-backtracking spectral-radius, threshold-proxy or error diagnostic.",float,1.0,1.0,-0.10927401298802264
R95_R95_summary.json,ci95_nb_improvement_high,,,,,"Non-backtracking spectral-radius, threshold-proxy or error diagnostic.",float,1.0,1.0,-0.0955117132091956
R95_R95_summary.json,spearman_pc_nb_vs_pc_road,,,,,"Non-backtracking spectral-radius, threshold-proxy or error diagnostic.",float,1.0,1.0,0.5897622571856073
R95_R95_summary.json,spearman_pc_cebh_vs_pc_road,,,,,CEBH degree-moment threshold baseline or related error metric.,float,1.0,1.0,0.9361555971903445
R95_R95_summary.json,spearman_nb_error_vs_road_gap,,,,,"Non-backtracking spectral-radius, threshold-proxy or error diagnostic.",float,1.0,1.0,0.8487592219986585
R95_R95_summary.json,spearman_nb_ipr_vs_road_gap,,,,,"Non-backtracking spectral-radius, threshold-proxy or error diagnostic.",float,1.0,1.0,0.3508383635144198
R95_R95_summary.json,pearson_pc_nb_vs_pc_road,,,,,"Non-backtracking spectral-radius, threshold-proxy or error diagnostic.",float,1.0,1.0,0.5526306860579523
R95_R95_summary.json,claim_boundary,,,,,Project-derived variable; see R95 report and manuscript Methods for definition.,str,1.0,1.0,R95 adds a non-backtracking spectral threshold proxy as a theory-bridge diagnostic. It does not replace the constrained geometry-null evidence and does not prove a theorem.
R95_nb_iteration_stability_summary.json,status,,,,,Project-derived variable; see R95 report and manuscript Methods for definition.,str,1.0,1.0,pass
R95_nb_iteration_stability_summary.json,n_records_total,,,,,Project-derived variable; see R95 report and manuscript Methods for definition.,int,1.0,1.0,71
R95_nb_iteration_stability_summary.json,n_records_pass,,,,,Project-derived variable; see R95 report and manuscript Methods for definition.,int,1.0,1.0,71
R95_nb_iteration_stability_summary.json,short_iterations,,,,,Power-iteration convergence or runtime diagnostic.,int,1.0,1.0,160
R95_nb_iteration_stability_summary.json,long_iterations,,,,,Power-iteration convergence or runtime diagnostic.,int,1.0,1.0,640
R95_nb_iteration_stability_summary.json,mean_abs_pc_delta_short_vs_long,,,,,Estimated bond-percolation threshold or threshold proxy.,float,1.0,1.0,0.00013587363790957489
R95_nb_iteration_stability_summary.json,ci95_abs_pc_delta_low,,,,,Estimated bond-percolation threshold or threshold proxy.,float,1.0,1.0,8.903240666172828e-05
R95_nb_iteration_stability_summary.json,ci95_abs_pc_delta_high,,,,,Estimated bond-percolation threshold or threshold proxy.,float,1.0,1.0,0.0001827148691574215
R95_nb_iteration_stability_summary.json,median_abs_pc_delta_short_vs_long,,,,,Estimated bond-percolation threshold or threshold proxy.,float,1.0,1.0,2.58750422369447e-05
R95_nb_iteration_stability_summary.json,max_abs_pc_delta_short_vs_long,,,,,Estimated bond-percolation threshold or threshold proxy.,float,1.0,1.0,0.0009109522389819102
R95_nb_iteration_stability_summary.json,n_long_converged,,,,,Power-iteration convergence or runtime diagnostic.,int,1.0,1.0,52
R95_nb_iteration_stability_summary.json,claim_boundary,,,,,Project-derived variable; see R95 report and manuscript Methods for definition.,str,1.0,1.0,Iteration-stability diagnostic for the R95 non-backtracking spectral proxy.
N99_prediction_city_predictions.csv,city,text,71.0,71.0,Accra,"City, country or macro-region identifier.",,,,
N99_prediction_city_predictions.csv,country,text,71.0,71.0,Ghana,"City, country or macro-region identifier.",,,,
N99_prediction_city_predictions.csv,macro_region,text,71.0,71.0,Africa,"City, country or macro-region identifier.",,,,
N99_prediction_city_predictions.csv,n_nodes,numeric,71.0,71.0,19183,Project-derived N99 variable; see N99 report and manuscript Methods.,,,,
N99_prediction_city_predictions.csv,n_edges,numeric,71.0,71.0,25655,Project-derived N99 variable; see N99 report and manuscript Methods.,,,,
N99_prediction_city_predictions.csv,pc_cebh,numeric,71.0,71.0,0.5030786728370853,CEBH degree-moment threshold baseline or related error.,,,,
N99_prediction_city_predictions.csv,pc_road_rank,numeric,71.0,71.0,0.725,Estimated bond-percolation threshold or threshold proxy.,,,,
N99_prediction_city_predictions.csv,road_gap_cebh,numeric,71.0,71.0,0.2219213271629146,CEBH degree-moment threshold baseline or related error.,,,,
N99_prediction_city_predictions.csv,pc_nb,numeric,71.0,71.0,0.3763940600682777,Estimated bond-percolation threshold or threshold proxy.,,,,
N99_prediction_city_predictions.csv,abs_error_nb,numeric,71.0,71.0,0.3486059399317222,Prediction-error or goodness-of-fit metric.,,,,
N99_prediction_city_predictions.csv,pred_gap_degree_form_loo,numeric,71.0,71.0,0.2316067794453737,Cross-validated prediction or holdout diagnostic for the transfer-error correction.,,,,
N99_prediction_city_predictions.csv,pc_pred_degree_form_loo,numeric,71.0,71.0,0.7346854522824591,Cross-validated prediction or holdout diagnostic for the transfer-error correction.,,,,
N99_prediction_city_predictions.csv,abs_error_degree_form_loo,numeric,71.0,71.0,0.009685452282459,Cross-validated prediction or holdout diagnostic for the transfer-error correction.,,,,
N99_prediction_city_predictions.csv,pred_gap_degree_form_5fold,numeric,71.0,71.0,0.23136170801853,Cross-validated prediction or holdout diagnostic for the transfer-error correction.,,,,
N99_prediction_city_predictions.csv,pc_pred_degree_form_5fold,numeric,71.0,71.0,0.7344403808556154,Cross-validated prediction or holdout diagnostic for the transfer-error correction.,,,,
N99_prediction_city_predictions.csv,abs_error_degree_form_5fold,numeric,71.0,71.0,0.0094403808556153,Prediction-error or goodness-of-fit metric.,,,,
N99_prediction_city_predictions.csv,pred_gap_degree_form_lro,numeric,71.0,71.0,0.2286795759035211,Cross-validated prediction or holdout diagnostic for the transfer-error correction.,,,,
N99_prediction_city_predictions.csv,pc_pred_degree_form_lro,numeric,71.0,71.0,0.7317582487406065,Cross-validated prediction or holdout diagnostic for the transfer-error correction.,,,,
N99_prediction_city_predictions.csv,abs_error_degree_form_lro,numeric,71.0,71.0,0.0067582487406064,Cross-validated prediction or holdout diagnostic for the transfer-error correction.,,,,
N99_prediction_city_predictions.csv,pred_gap_full_embedded_loo,numeric,71.0,71.0,0.2265202750317506,Cross-validated prediction or holdout diagnostic for the transfer-error correction.,,,,
N99_prediction_city_predictions.csv,pc_pred_full_embedded_loo,numeric,71.0,71.0,0.729598947868836,Cross-validated prediction or holdout diagnostic for the transfer-error correction.,,,,
N99_prediction_city_predictions.csv,abs_error_full_embedded_loo,numeric,71.0,71.0,0.0045989478688359,Cross-validated prediction or holdout diagnostic for the transfer-error correction.,,,,
N99_prediction_city_predictions.csv,pred_gap_full_embedded_lro,numeric,71.0,71.0,0.2218077561966966,Cross-validated prediction or holdout diagnostic for the transfer-error correction.,,,,
N99_prediction_city_predictions.csv,pc_pred_full_embedded_lro,numeric,71.0,71.0,0.724886429033782,Cross-validated prediction or holdout diagnostic for the transfer-error correction.,,,,
N99_prediction_city_predictions.csv,abs_error_full_embedded_lro,numeric,71.0,71.0,0.000113570966218,Cross-validated prediction or holdout diagnostic for the transfer-error correction.,,,,
N99_prediction_city_predictions.csv,pred_gap_kappa_loo,numeric,71.0,71.0,0.2310174011261586,Cross-validated prediction or holdout diagnostic for the transfer-error correction.,,,,
N99_prediction_city_predictions.csv,pc_pred_kappa_loo,numeric,71.0,71.0,0.734096073963244,Cross-validated prediction or holdout diagnostic for the transfer-error correction.,,,,
N99_prediction_city_predictions.csv,abs_error_kappa_loo,numeric,71.0,71.0,0.0090960739632439,Cross-validated prediction or holdout diagnostic for the transfer-error correction.,,,,
N99_prediction_city_predictions.csv,abs_error_cebh,numeric,71.0,71.0,0.2219213271629146,Prediction-error or goodness-of-fit metric.,,,,
N99_prediction_model_comparison.csv,model,text,8.0,8.0,CEBH,Project-derived N99 variable; see N99 report and manuscript Methods.,,,,
N99_prediction_model_comparison.csv,n,numeric,8.0,8.0,71,Project-derived N99 variable; see N99 report and manuscript Methods.,,,,
N99_prediction_model_comparison.csv,mae_gap,numeric,8.0,8.0,0.2165826183367331,Prediction-error or goodness-of-fit metric.,,,,
N99_prediction_model_comparison.csv,rmse_gap,numeric,8.0,8.0,0.2179476274115584,Prediction-error or goodness-of-fit metric.,,,,
N99_prediction_model_comparison.csv,r2_gap,numeric,8.0,8.0,-79.08455033847653,Prediction-error or goodness-of-fit metric.,,,,
N99_prediction_model_comparison.csv,mae_pc,numeric,8.0,8.0,0.2165826183367331,Prediction-error or goodness-of-fit metric.,,,,
N99_prediction_model_comparison.csv,rmse_pc,numeric,8.0,8.0,0.2179476274115584,Prediction-error or goodness-of-fit metric.,,,,
N99_prediction_model_comparison.csv,r2_pc,numeric,8.0,8.0,-13.876346314930808,Prediction-error or goodness-of-fit metric.,,,,
N99_prediction_model_comparison.csv,mae_improvement_vs_cebh,numeric,8.0,8.0,0.0,Prediction-error or goodness-of-fit metric.,,,,
N99_prediction_feature_group_comparison.csv,model_group,text,8.0,8.0,degree_form_compact,Project-derived N99 variable; see N99 report and manuscript Methods.,,,,
N99_prediction_feature_group_comparison.csv,features,text,8.0,8.0,kappa; dead_end_share; degree4plus_share; cycle_density,Project-derived N99 variable; see N99 report and manuscript Methods.,,,,
N99_prediction_feature_group_comparison.csv,n_features,numeric,8.0,8.0,4,Project-derived N99 variable; see N99 report and manuscript Methods.,,,,
N99_prediction_feature_group_comparison.csv,loo_mae_pc,numeric,8.0,8.0,0.0149548016991101,Cross-validated prediction or holdout diagnostic for the transfer-error correction.,,,,
N99_prediction_feature_group_comparison.csv,loo_rmse_pc,numeric,8.0,8.0,0.0189149290981706,Cross-validated prediction or holdout diagnostic for the transfer-error correction.,,,,
N99_prediction_feature_group_comparison.csv,loo_r2_gap,numeric,8.0,8.0,0.3968103436054097,Cross-validated prediction or holdout diagnostic for the transfer-error correction.,,,,
N99_prediction_feature_group_comparison.csv,lro_mae_pc,numeric,8.0,8.0,0.0145733797120486,Cross-validated prediction or holdout diagnostic for the transfer-error correction.,,,,
N99_prediction_feature_group_comparison.csv,lro_rmse_pc,numeric,8.0,8.0,0.0185192046648161,Cross-validated prediction or holdout diagnostic for the transfer-error correction.,,,,
N99_prediction_feature_group_comparison.csv,lro_r2_gap,numeric,8.0,8.0,0.4217853210075915,Cross-validated prediction or holdout diagnostic for the transfer-error correction.,,,,
N99_prediction_feature_coefficients.csv,feature,text,17.0,17.0,kappa,Project-derived N99 variable; see N99 report and manuscript Methods.,,,,
N99_prediction_feature_coefficients.csv,model,text,17.0,17.0,degree_form_compact,Project-derived N99 variable; see N99 report and manuscript Methods.,,,,
N99_prediction_feature_coefficients.csv,standardized_coefficient,numeric,17.0,17.0,-0.0575304813101005,Project-derived N99 variable; see N99 report and manuscript Methods.,,,,
N99_prediction_feature_coefficients.csv,absolute_standardized_coefficient,numeric,17.0,17.0,0.0575304813101005,Project-derived N99 variable; see N99 report and manuscript Methods.,,,,
N99_prediction_feature_coefficients.csv,alpha,numeric,17.0,17.0,0.1,Project-derived N99 variable; see N99 report and manuscript Methods.,,,,
N99_prediction_region_holdout.csv,macro_region,text,7.0,7.0,Africa,"City, country or macro-region identifier.",,,,
N99_prediction_region_holdout.csv,n_test,numeric,7.0,7.0,12,Project-derived N99 variable; see N99 report and manuscript Methods.,,,,
N99_prediction_region_holdout.csv,mae_gap,numeric,7.0,7.0,0.0164203826666693,Prediction-error or goodness-of-fit metric.,,,,
N99_prediction_region_holdout.csv,rmse_gap,numeric,7.0,7.0,0.0203769455791807,Prediction-error or goodness-of-fit metric.,,,,
N99_prediction_region_holdout.csv,r2_gap,numeric,7.0,7.0,0.3121443942399948,Prediction-error or goodness-of-fit metric.,,,,
N99_prediction_region_holdout.csv,cebh_mae,numeric,7.0,7.0,0.2347849106808689,Prediction-error or goodness-of-fit metric.,,,,
N99_prediction_permutation_baseline.csv,permutation_id,numeric,1001.0,1001.0,0,Project-derived N99 variable; see N99 report and manuscript Methods.,,,,
N99_prediction_permutation_baseline.csv,loo_mae_gap,numeric,1001.0,1001.0,0.019572262212097,Cross-validated prediction or holdout diagnostic for the transfer-error correction.,,,,
N99_prediction_permutation_baseline.csv,lro_mae_gap,numeric,1001.0,1001.0,0.0195109671142353,Cross-validated prediction or holdout diagnostic for the transfer-error correction.,,,,
N99_prediction_permutation_baseline.csv,loo_rmse_gap,numeric,1001.0,1001.0,0.0247106339426861,Cross-validated prediction or holdout diagnostic for the transfer-error correction.,,,,
N99_prediction_permutation_baseline.csv,lro_rmse_gap,numeric,1001.0,1001.0,0.0247342839128757,Cross-validated prediction or holdout diagnostic for the transfer-error correction.,,,,
N99_prediction_permutation_baseline.csv,loo_r2_gap,numeric,1001.0,1001.0,-0.029466513880817,Cross-validated prediction or holdout diagnostic for the transfer-error correction.,,,,
N99_prediction_permutation_baseline.csv,lro_r2_gap,numeric,1001.0,1001.0,-0.0314380135455056,Cross-validated prediction or holdout diagnostic for the transfer-error correction.,,,,
N99_prediction_permutation_baseline.csv,real_loo_mae_gap,numeric,1001.0,1001.0,0.0149548016991101,Cross-validated prediction or holdout diagnostic for the transfer-error correction.,,,,
N99_prediction_permutation_baseline.csv,real_lro_mae_gap,numeric,1001.0,1001.0,0.0145733797120486,Cross-validated prediction or holdout diagnostic for the transfer-error correction.,,,,
N99_prediction_permutation_baseline.csv,real_loo_better,numeric,1001.0,1001.0,True,Cross-validated prediction or holdout diagnostic for the transfer-error correction.,,,,
N99_prediction_permutation_baseline.csv,real_lro_better,numeric,1001.0,1001.0,True,Cross-validated prediction or holdout diagnostic for the transfer-error correction.,,,,
N99_prediction_permutation_baseline.csv,n_cities,numeric,1001.0,1001.0,71,Project-derived N99 variable; see N99 report and manuscript Methods.,,,,
N99_prediction_permutation_baseline.csv,n_features,numeric,1001.0,1001.0,4,Project-derived N99 variable; see N99 report and manuscript Methods.,,,,
N99_prediction_permutation_baseline.csv,feature_family,text,1001.0,1001.0,degree_form_compact,Project-derived N99 variable; see N99 report and manuscript Methods.,,,,
N99_prediction_coefficient_stability.csv,feature,text,288.0,288.0,kappa,Project-derived N99 variable; see N99 report and manuscript Methods.,,,,
N99_prediction_coefficient_stability.csv,n_folds,numeric,288.0,4.0,71.0,Project-derived N99 variable; see N99 report and manuscript Methods.,,,,
N99_prediction_coefficient_stability.csv,mean_standardized_coefficient,numeric,288.0,4.0,-0.0572461635296038,Project-derived N99 variable; see N99 report and manuscript Methods.,,,,
N99_prediction_coefficient_stability.csv,sd_standardized_coefficient,numeric,288.0,4.0,0.0035612366954382,Project-derived N99 variable; see N99 report and manuscript Methods.,,,,
N99_prediction_coefficient_stability.csv,min_standardized_coefficient,numeric,288.0,4.0,-0.0724081618776733,Project-derived N99 variable; see N99 report and manuscript Methods.,,,,
N99_prediction_coefficient_stability.csv,max_standardized_coefficient,numeric,288.0,4.0,-0.0439354822005143,Project-derived N99 variable; see N99 report and manuscript Methods.,,,,
N99_prediction_coefficient_stability.csv,sign_consistency,numeric,288.0,4.0,1.0,Project-derived N99 variable; see N99 report and manuscript Methods.,,,,
N99_prediction_coefficient_stability.csv,median_alpha,numeric,288.0,4.0,0.1,Project-derived N99 variable; see N99 report and manuscript Methods.,,,,
N99_prediction_coefficient_stability.csv,record_type,text,288.0,288.0,summary,Project-derived N99 variable; see N99 report and manuscript Methods.,,,,
N99_prediction_coefficient_stability.csv,fold_id,numeric,288.0,284.0,0.0,Project-derived N99 variable; see N99 report and manuscript Methods.,,,,
N99_prediction_coefficient_stability.csv,held_out_city,text,288.0,284.0,Accra,Project-derived N99 variable; see N99 report and manuscript Methods.,,,,
N99_prediction_coefficient_stability.csv,standardized_coefficient,numeric,288.0,284.0,-0.0577138432171734,Project-derived N99 variable; see N99 report and manuscript Methods.,,,,
N99_prediction_coefficient_stability.csv,coefficient_sign,numeric,288.0,284.0,-1.0,Project-derived N99 variable; see N99 report and manuscript Methods.,,,,
N99_prediction_coefficient_stability.csv,alpha,numeric,288.0,284.0,0.1,Project-derived N99 variable; see N99 report and manuscript Methods.,,,,
N99_prediction_summary.json,round,str,1.0,1.0,N99_prediction_correction_law,Project-derived N99 variable; see N99 report and manuscript Methods.,,,,
N99_prediction_summary.json,status,str,1.0,1.0,pass,Project-derived N99 variable; see N99 report and manuscript Methods.,,,,
N99_prediction_summary.json,n_cities,int,1.0,1.0,71,Project-derived N99 variable; see N99 report and manuscript Methods.,,,,
N99_prediction_summary.json,primary_model,str,1.0,1.0,degree_form_compact,Project-derived N99 variable; see N99 report and manuscript Methods.,,,,
N99_prediction_summary.json,n_features,int,1.0,1.0,4,Project-derived N99 variable; see N99 report and manuscript Methods.,,,,
N99_prediction_summary.json,features,list,1.0,1.0,"['kappa', 'dead_end_share', 'degree4plus_share', 'cycle_density']",Project-derived N99 variable; see N99 report and manuscript Methods.,,,,
N99_prediction_summary.json,full_embedded_features,list,1.0,1.0,"['kappa', 'edge_length_mean_m', 'edge_length_cv', 'dead_end_share', 'degree4plus_share', 'cycle_density', 'orientation_entropy', 'orientation_dominance', 'articulation_point_share', 'bridge_edge_share', 'largest_biconnected_node_fraction', 'angular_entropy', 'straight_angle_share_10deg']",Project-derived N99 variable; see N99 report and manuscript Methods.,,,,
N99_prediction_summary.json,best_lro_feature_group,str,1.0,1.0,degree_form_compact,Cross-validated prediction or holdout diagnostic for the transfer-error correction.,,,,
N99_prediction_summary.json,cebh_mae,float,1.0,1.0,0.21658261833673315,Prediction-error or goodness-of-fit metric.,,,,
N99_prediction_summary.json,kappa_only_loo_mae,float,1.0,1.0,0.015344463463842583,Cross-validated prediction or holdout diagnostic for the transfer-error correction.,,,,
N99_prediction_summary.json,n99_loo_mae,float,1.0,1.0,0.014954801699110192,Cross-validated prediction or holdout diagnostic for the transfer-error correction.,,,,
N99_prediction_summary.json,n99_loo_rmse,float,1.0,1.0,0.01891492909817069,Cross-validated prediction or holdout diagnostic for the transfer-error correction.,,,,
N99_prediction_summary.json,n99_loo_r2_gap,float,1.0,1.0,0.3968103436054097,Cross-validated prediction or holdout diagnostic for the transfer-error correction.,,,,
N99_prediction_summary.json,n99_loo_mae_improvement_vs_cebh,float,1.0,1.0,0.20162781663762294,Cross-validated prediction or holdout diagnostic for the transfer-error correction.,,,,
N99_prediction_summary.json,n99_lro_mae,float,1.0,1.0,0.014573379712048671,Cross-validated prediction or holdout diagnostic for the transfer-error correction.,,,,
N99_prediction_summary.json,n99_lro_rmse,float,1.0,1.0,0.01851920466481617,Cross-validated prediction or holdout diagnostic for the transfer-error correction.,,,,
N99_prediction_summary.json,n99_lro_r2_gap,float,1.0,1.0,0.4217853210075915,Cross-validated prediction or holdout diagnostic for the transfer-error correction.,,,,
