city,country,macro_region,replicate,swap_fraction,n_nodes,n_edges,pc_cebh,pc_road,road_gap,pc_geometry_null,pc_geometry_null_ci_low,pc_geometry_null_ci_high,geometry_null_gap,road_minus_geometry,geometry_fraction_of_road_gap,remaining_fraction_after_geometry,threshold_boundary_hit,runtime_seconds,accepted_swaps,attempted_swaps,acceptance_rate,accepted_swaps_per_edge,target_swaps,target_swap_fraction,topology_rejects,length_rejects,crossing_rejects,degree_max_abs_drift,length_bin_tvd,length_mean_ratio,length_median_ratio,stale_index_guard_calls,max_attempts,status,full_connectivity_metrics,notes,original_connected_components,null_connected_components,delta_connected_components,original_bridge_edge_share,null_bridge_edge_share,delta_bridge_edge_share,original_articulation_point_share,null_articulation_point_share,delta_articulation_point_share,original_largest_biconnected_node_fraction,null_largest_biconnected_node_fraction,delta_largest_biconnected_node_fraction,original_cyclomatic_density,null_cyclomatic_density,delta_cyclomatic_density,original_dual_endpoint_degree_mean,null_dual_endpoint_degree_mean,delta_dual_endpoint_degree_mean,original_dual_endpoint_degree_cv,null_dual_endpoint_degree_cv,delta_dual_endpoint_degree_cv,original_angular_entropy,null_angular_entropy,delta_angular_entropy,original_straight_angle_share_10deg,null_straight_angle_share_10deg,delta_straight_angle_share_10deg,original_right_angle_share_10deg,null_right_angle_share_10deg,delta_right_angle_share_10deg,null_mobility_index
Hong Kong,China,Asia,2,0.01,9035,13245,0.4651775366136339,0.675,0.2098224633863661,0.65,0.65,0.675,0.1848224633863661,0.025000000000000022,0.8808516514556161,0.11914834854438412,False,4.769660234451294,132,77186,0.0017101546912652553,0.009966024915062289,132,0.01,3701,70289,3064,0,0.0,1.0040566796888113,1.0006650604161706,412,118800,pass,False,strict non-crossing degree-preserving geometry-null sensitivity replicate,1.0,,,0.09143072857682144,,,0.11477587161040398,,,0.8293303818483675,,,0.466076369673492,,,4.299433748584372,4.299433748584372,0.0,0.23043151717372923,0.23053784200507513,0.00010632483134589976,0.9033905113328412,0.9103460783872758,0.006955567054434564,0.20173497699575035,0.19699364310048115,-0.004741333895269206,0.2531872300073754,0.24756787131668598,-0.005619358690689441,0.004329064910098303
Hong Kong,China,Asia,0,0.02,9035,13245,0.4651775366136339,0.675,0.2098224633863661,0.65,0.65,0.75,0.1848224633863661,0.025000000000000022,0.8808516514556161,0.11914834854438412,False,10.696292400360107,265,176217,0.0015038276670241804,0.020007550018875046,265,0.02,8440,160750,6762,0,0.0,1.0127605866244596,1.001093534881235,882,238500,pass,True,strict non-crossing degree-preserving geometry-null sensitivity replicate,1.0,10.0,9.0,0.09143072857682144,0.0912797281993205,-0.00015100037750094553,0.11477587161040398,0.11654676258992806,0.001770890979524084,0.8293303818483675,0.8203652462645269,-0.0089651355838406,0.466076369673492,0.46707249584947425,0.0009961261759822704,4.299433748584372,4.299433748584372,0.0,0.23043151717372923,0.23044924138563586,1.7724211906627874e-05,0.9033905113328412,0.9167149289454262,0.01332441761258496,0.20173497699575035,0.19172549432795982,-0.010009482667790531,0.2531872300073754,0.24229972254416465,-0.010887507463210766,0.006444062097778841
Hong Kong,China,Asia,1,0.02,9035,13245,0.4651775366136339,0.675,0.2098224633863661,0.675,0.65,0.6756249999999998,0.20982246338636612,0.0,1.0000000000000002,0.0,False,10.377388000488281,265,173425,0.0015280380567968862,0.020007550018875046,265,0.02,8181,158209,6770,0,0.0,1.0225862612434302,1.0019582327942969,886,238500,pass,False,strict non-crossing degree-preserving geometry-null sensitivity replicate,1.0,,,0.09143072857682144,,,0.11477587161040398,,,0.8293303818483675,,,0.466076369673492,,,4.299433748584372,4.299433748584372,0.0,0.23043151717372923,0.23080343979192072,0.00037192261819149475,0.9033905113328412,0.9170277515932904,0.013637240260449213,0.20173497699575035,0.19074210655708917,-0.010992870438661179,0.2531872300073754,0.2421241175850806,-0.011063112422294824,0.008923305780351304
Hong Kong,China,Asia,2,0.02,9035,13245,0.4651775366136339,0.675,0.2098224633863661,0.65,0.65,0.7,0.1848224633863661,0.025000000000000022,0.8808516514556161,0.11914834854438412,False,9.74237608909607,265,160964,0.0016463308565890509,0.020007550018875046,265,0.02,7839,146691,6169,0,0.0,1.021968249818107,1.0012806882436696,856,238500,pass,False,strict non-crossing degree-preserving geometry-null sensitivity replicate,1.0,,,0.09143072857682144,,,0.11477587161040398,,,0.8293303818483675,,,0.466076369673492,,,4.299433748584372,4.299433748584372,0.0,0.23043151717372923,0.230502405844061,7.088867033178126e-05,0.9033905113328412,0.9171757329204362,0.013785221587594987,0.20173497699575035,0.1913391634179749,-0.010395813577775442,0.2531872300073754,0.24022758402697292,-0.012959645980402501,0.009285170286443233
Kampala,Uganda,Africa,0,0.005,35927,41391,0.574452139397388,0.825,0.2505478606026119,0.825,0.825,0.85,0.2505478606026119,0.0,1.0,0.0,False,9.238775730133057,207,127880,0.001618705035971223,0.0050010871928680145,207,0.005,4493,119327,3853,0,0.0,1.00687285229114,1.0001950613702926,635,186300,pass,True,strict non-crossing degree-preserving geometry-null sensitivity replicate,1.0,19.0,18.0,0.37967190935227463,0.38005846681645766,0.00038655746418303494,0.360620146407994,0.3602026331171542,-0.0004175132908397772,0.553483452556573,0.5490299774542823,-0.0044534751022907715,0.15211400896261865,0.15261502491162635,0.0005010159490076993,3.4815781208475274,3.4815781208475274,0.0,0.29699936414507433,0.2972274500560905,0.0002280859110161959,0.8616687169277812,0.8655341364835385,0.0038654195557572546,0.20029700359457622,0.1988536216396264,-0.001443381954949835,0.2709949620418303,0.2683718929121619,-0.0026230691296684205,0.0018842023568127278
Kampala,Uganda,Africa,1,0.005,35927,41391,0.574452139397388,0.825,0.2505478606026119,0.825,0.825,0.85,0.2505478606026119,0.0,1.0,0.0,False,8.422673225402832,207,123153,0.0016808360332269616,0.0050010871928680145,207,0.005,4378,114934,3634,0,0.0,1.0059180429816612,1.0006286254116696,610,186300,pass,False,strict non-crossing degree-preserving geometry-null sensitivity replicate,1.0,,,0.37967190935227463,,,0.360620146407994,,,0.553483452556573,,,0.15211400896261865,,,3.4815781208475274,3.4815781208475274,0.0,0.29699936414507433,0.29720733186961845,0.0002079677245441225,0.8616687169277812,0.8654917631494455,0.0038230462216642946,0.20029700359457622,0.1990895590745701,-0.0012074445200061235,0.2709949620418303,0.2686355876923931,-0.0023593743494372266,0.0018474662727769112
Kampala,Uganda,Africa,2,0.005,35927,41391,0.574452139397388,0.825,0.2505478606026119,0.825,0.8,0.825,0.2505478606026119,0.0,1.0,0.0,False,7.914205551147461,207,115396,0.0017938230094630663,0.0050010871928680145,207,0.005,4126,107525,3538,0,0.0,1.0068606913162783,1.000280264141881,623,186300,pass,False,strict non-crossing degree-preserving geometry-null sensitivity replicate,1.0,,,0.37967190935227463,,,0.360620146407994,,,0.553483452556573,,,0.15211400896261865,,,3.4815781208475274,3.4815781208475274,0.0,0.29699936414507433,0.29728109189723884,0.00028172775216450674,0.8616687169277812,0.8662260963904941,0.0045573794627128406,0.20029700359457622,0.1985066548235327,-0.0017903487710435317,0.2709949620418303,0.26889928247262435,-0.002095679569205977,0.0021108519507405873
Kampala,Uganda,Africa,0,0.01,35927,41391,0.574452139397388,0.825,0.2505478606026119,0.825,0.8,0.825,0.2505478606026119,0.0,1.0,0.0,False,16.52328634262085,414,240448,0.0017217859994676603,0.010002174385736029,414,0.01,8436,224295,7303,0,0.0,1.0124873023726741,1.0007180996944363,1266,372600,pass,True,strict non-crossing degree-preserving geometry-null sensitivity replicate,1.0,31.0,30.0,0.37967190935227463,0.3802034258655263,0.000531516513251673,0.360620146407994,0.3603139699947115,-0.00030617641328251066,0.553483452556573,0.5502825173268016,-0.0032009352297714955,0.15211400896261865,0.15294903554429817,0.0008350265816795266,3.4815781208475274,3.4815781208475274,0.0,0.29699936414507433,0.29762283135877804,0.0006234672137037101,0.8616687169277812,0.8702943151355895,0.008625598207808283,0.20029700359457622,0.19666079136191414,-0.003636212232662084,0.2709949620418303,0.2662206986523809,-0.004774263389449418,0.0030106717123179233
Kampala,Uganda,Africa,1,0.01,35927,41391,0.574452139397388,0.825,0.2505478606026119,0.825,0.8,0.825,0.2505478606026119,0.0,1.0,0.0,False,16.589595079421997,414,260879,0.001586942605575765,0.010002174385736029,414,0.01,9343,243169,7953,0,0.0,1.0112192563996432,1.0007064148162261,1301,372600,pass,False,strict non-crossing degree-preserving geometry-null sensitivity replicate,1.0,,,0.37967190935227463,,,0.360620146407994,,,0.553483452556573,,,0.15211400896261865,,,3.4815781208475274,3.4815781208475274,0.0,0.29699936414507433,0.2976830975977315,0.0006837334526571537,0.8616687169277812,0.869459636390627,0.0077909194628457135,0.20029700359457622,0.1974518757026078,-0.0028451278919684186,0.2709949620418303,0.2663317280335309,-0.004663234008299433,0.0038248203407783912
Kampala,Uganda,Africa,2,0.01,35927,41391,0.574452139397388,0.825,0.2505478606026119,0.8,0.8,0.8256249999999997,0.225547860602612,0.02499999999999991,0.9002186650491827,0.09978133495081734,False,15.131160497665405,414,236371,0.0017514838960786222,0.010002174385736029,414,0.01,8356,220395,7206,0,0.0,1.0098365136379948,1.0005179877617383,1227,372600,pass,False,strict non-crossing degree-preserving geometry-null sensitivity replicate,1.0,,,0.37967190935227463,,,0.360620146407994,,,0.553483452556573,,,0.15211400896261865,,,3.4815781208475274,3.4815781208475274,0.0,0.29699936414507433,0.2976830975977315,0.0006837334526571537,0.8616687169277812,0.8694505686431651,0.007781851715383814,0.20029700359457622,0.19746575437525155,-0.0028312492193246774,0.2709949620418303,0.26615130528916214,-0.0048436567526681795,0.0038641894218441677
Buenos Aires,Argentina,Latin America,0,0.005,21642,37472,0.3806157377781841,0.575,0.1943842622218158,0.575,0.55,0.575,0.19438426222181587,0.0,1.0000000000000004,0.0,False,10.218411922454834,187,150335,0.0012438886486846044,0.004990392826643894,187,0.005,9642,135647,4859,0,0.0,1.0020133474702506,1.0000531186906056,504,168300,pass,True,strict non-crossing degree-preserving geometry-null sensitivity replicate,1.0,1.0,0.0,0.026553159692570452,0.026499786507258753,-5.3373185311698934e-05,0.042602347287681364,0.042556140837260885,-4.620645042047872e-05,0.9508363367526107,0.9508363367526107,0.0,0.7314943166065982,0.7314943166065982,0.0,5.254643467122118,5.254643467122118,0.0,0.18573336186623207,0.18566570074922475,-6.766111700731714e-05,0.6474700976263792,0.6596417774600813,0.012171679833702154,0.298381936191608,0.29416664127332376,-0.0042152949182842625,0.5039054961351332,0.497089922905811,-0.006815573229322247,0.0033288753738629773
Buenos Aires,Argentina,Latin America,1,0.005,21642,37472,0.3806157377781841,0.575,0.1943842622218158,0.575,0.55,0.575,0.19438426222181587,0.0,1.0000000000000004,0.0,False,10.121838569641113,187,156309,0.0011963482588974402,0.004990392826643894,187,0.005,10022,141022,5078,0,0.0,1.0027444932922795,1.0000869069048786,532,168300,pass,False,strict non-crossing degree-preserving geometry-null sensitivity replicate,1.0,,,0.026553159692570452,,,0.042602347287681364,,,0.9508363367526107,,,0.7314943166065982,,,5.254643467122118,5.254643467122118,0.0,0.18573336186623207,0.18573336186623204,-2.7755575615628914e-17,0.6474700976263792,0.6602694801962947,0.01279938256991553,0.298381936191608,0.2941260119247138,-0.0042559242668941955,0.5039054961351332,0.4966226853967964,-0.0072828107383368645,0.006084529393786647
Buenos Aires,Argentina,Latin America,2,0.005,21642,37472,0.3806157377781841,0.575,0.1943842622218158,0.55,0.55,0.575,0.16938426222181596,0.02499999999999991,0.871388765148735,0.1286112348512654,False,10.129134893417358,187,155780,0.0012004108357940686,0.004990392826643894,187,0.005,10067,140501,5025,0,0.0,1.0028752741154565,1.0000267803701957,537,168300,pass,False,strict non-crossing degree-preserving geometry-null sensitivity replicate,1.0,,,0.026553159692570452,,,0.042602347287681364,,,0.9508363367526107,,,0.7314943166065982,,,5.254643467122118,5.254643467122118,0.0,0.18573336186623207,0.1856552891579621,-7.80727082699828e-05,0.6474700976263792,0.6596692180945645,0.012199120468185276,0.298381936191608,0.2941767986104763,-0.004205137581131724,0.5039054961351332,0.4974860590547582,-0.006419437080375068,0.005705923782423017
Buenos Aires,Argentina,Latin America,0,0.01,21642,37472,0.3806157377781841,0.575,0.1943842622218158,0.6,0.55,0.6,0.2193842622218159,-0.025000000000000022,1.1286112348512665,-0.128611234851266,False,20.63903045654297,375,325293,0.001152806854128432,0.010007472245943639,375,0.01,20763,293611,10544,0,0.0,1.006358835703762,1.0000869069048786,1115,337500,pass,True,strict non-crossing degree-preserving geometry-null sensitivity replicate,1.0,2.0,1.0,0.026553159692570452,0.02665990606319385,0.00010674637062339787,0.042602347287681364,0.04301820534146567,0.00041585805378430846,0.9508363367526107,0.9487570464836891,-0.0020792902689216186,0.7314943166065982,0.7315405230570188,4.620645042052729e-05,5.254643467122118,5.254643467122118,0.0,0.18573336186623207,0.18572295406803796,-1.0407798194111972e-05,0.6474700976263792,0.6686612918219251,0.021191194195545937,0.298381936191608,0.2909467653959838,-0.007435170795624224,0.5039054961351332,0.49213314237539485,-0.011772353759738396,0.006142944777748269
Buenos Aires,Argentina,Latin America,1,0.01,21642,37472,0.3806157377781841,0.575,0.1943842622218158,0.575,0.55,0.625,0.19438426222181587,0.0,1.0000000000000004,0.0,False,20.110105991363525,375,323889,0.0011578040625028945,0.010007472245943639,375,0.01,21021,292085,10408,0,0.0,1.0057347511507455,1.000263856106335,1045,337500,pass,False,strict non-crossing degree-preserving geometry-null sensitivity replicate,1.0,,,0.026553159692570452,,,0.042602347287681364,,,0.9508363367526107,,,0.7314943166065982,,,5.254643467122118,5.254643467122118,0.0,0.18573336186623207,0.18573856554663004,5.203680397969368e-06,0.6474700976263792,0.6703037670308387,0.022833669404459522,0.298381936191608,0.29048968522412166,-0.007892250967486358,0.5039054961351332,0.491310398066043,-0.01259509806909026,0.010830254610259035
Buenos Aires,Argentina,Latin America,2,0.01,21642,37472,0.3806157377781841,0.575,0.1943842622218158,0.575,0.575,0.6,0.19438426222181587,0.0,1.0000000000000004,0.0,False,19.22500967979431,375,309962,0.0012098257205721992,0.010007472245943639,375,0.01,19903,279737,9947,0,0.0,1.0055827478687107,1.0001639785858225,1066,337500,pass,False,strict non-crossing degree-preserving geometry-null sensitivity replicate,1.0,,,0.026553159692570452,,,0.042602347287681364,,,0.9508363367526107,,,0.7314943166065982,,,5.254643467122118,5.254643467122118,0.0,0.18573336186623207,0.185634464223587,-9.889764264506273e-05,0.6474700976263792,0.6713490475695312,0.023878949943151984,0.298381936191608,0.2901341784237844,-0.008247757767823605,0.5039054961351332,0.49036576571086127,-0.013539730424271978,0.011416609533811892
Montevideo,Uruguay,Latin America,0,0.005,13761,22450,0.4069683126676818,0.6,0.1930316873323181,0.575,0.575,0.625,0.16803168733231816,0.025000000000000022,0.8704875849892945,0.129512415010706,False,5.36918568611145,112,75043,0.0014924776461495409,0.004988864142538975,112,0.005,4357,67790,2784,0,0.0,1.0039928560937155,1.0000453342153641,338,100800,pass,True,strict non-crossing degree-preserving geometry-null sensitivity replicate,1.0,2.0,1.0,0.04512249443207127,0.04498886414253898,-0.00013363028953228967,0.06852699658455054,0.06830898917229852,-0.00021800741225201647,0.9209359784899354,0.9212266550396047,0.0002906765496692998,0.6314948041566747,0.631567473294092,7.266913741732495e-05,4.914387527839644,4.914387527839644,0.0,0.2042596925626517,0.20424163282755178,-1.8059735099912322e-05,0.7065610102296025,0.7159530158651332,0.009392005635530665,0.28310129794793704,0.27951200058008846,-0.0035892973678485762,0.4549706330215358,0.4496229424987311,-0.0053476905228047045,0.0027101868253767932
Montevideo,Uruguay,Latin America,1,0.005,13761,22450,0.4069683126676818,0.6,0.1930316873323181,0.6,0.6,0.6,0.19303168733231818,0.0,1.0000000000000004,0.0,False,5.064972162246704,112,76562,0.0014628666962723021,0.004988864142538975,112,0.005,4445,69082,2923,0,0.0,1.0041311437529312,0.9999423530987628,351,100800,pass,False,strict non-crossing degree-preserving geometry-null sensitivity replicate,1.0,,,0.04512249443207127,,,0.06852699658455054,,,0.9209359784899354,,,0.6314948041566747,,,4.914387527839644,4.914387527839644,0.0,0.2042596925626517,0.20443118047443734,0.00017148791178564493,0.7065610102296025,0.7151645807694252,0.008603570539822747,0.28310129794793704,0.2794757450511203,-0.003625552896816764,0.4549706330215358,0.45027554202015807,-0.004695091001377716,0.004231053609504307
Montevideo,Uruguay,Latin America,2,0.005,13761,22450,0.4069683126676818,0.6,0.1930316873323181,0.575,0.575,0.65,0.16803168733231816,0.025000000000000022,0.8704875849892945,0.129512415010706,False,5.124276161193848,112,75535,0.0014827563381214007,0.004988864142538975,112,0.005,4397,68225,2801,0,0.0,1.0044516475207688,1.0,341,100800,pass,False,strict non-crossing degree-preserving geometry-null sensitivity replicate,1.0,,,0.04512249443207127,,,0.06852699658455054,,,0.9209359784899354,,,0.6314948041566747,,,4.914387527839644,4.914387527839644,0.0,0.2042596925626517,0.20417841117519897,-8.128138745272517e-05,0.7065610102296025,0.7164207601187113,0.00985974988910876,0.28310129794793704,0.2791313175259227,-0.003969980422014352,0.4549706330215358,0.44922413168008124,-0.005746501341454546,0.0048940579131444145
Montevideo,Uruguay,Latin America,0,0.01,13761,22450,0.4069683126676818,0.6,0.1930316873323181,0.6,0.575,0.65,0.19303168733231818,0.0,1.0000000000000004,0.0,False,8.930442094802856,224,136082,0.0016460663423524052,0.00997772828507795,224,0.01,7990,122688,5180,0,0.0,1.0092127276080793,1.0000556079215366,662,201600,pass,True,strict non-crossing degree-preserving geometry-null sensitivity replicate,1.0,1.0,0.0,0.04512249443207127,0.04543429844097996,0.0003118040089086921,0.06852699658455054,0.06859966572196788,7.266913741733882e-05,0.9209359784899354,0.9202819562531793,-0.0006540222367560355,0.6314948041566747,0.6314948041566747,0.0,4.914387527839644,4.914387527839644,0.0,0.2042596925626517,0.20421454023031194,-4.515233233975957e-05,0.7065610102296025,0.7235935528998757,0.01703254267027321,0.28310129794793704,0.27635776955985786,-0.0067435283880791785,0.4549706330215358,0.44478282938148067,-0.010187803640055115,0.005000338583069939
Montevideo,Uruguay,Latin America,1,0.01,13761,22450,0.4069683126676818,0.6,0.1930316873323181,0.575,0.575,0.6,0.16803168733231816,0.025000000000000022,0.8704875849892945,0.129512415010706,False,9.447879552841187,224,151244,0.0014810504879532412,0.00997772828507795,224,0.01,8869,136381,5770,0,0.0,1.009802359209439,1.0000983011590459,673,201600,pass,False,strict non-crossing degree-preserving geometry-null sensitivity replicate,1.0,,,0.04512249443207127,,,0.06852699658455054,,,0.9209359784899354,,,0.6314948041566747,,,4.914387527839644,4.914387527839644,0.0,0.2042596925626517,0.20427775070113122,1.805813847952087e-05,0.7065610102296025,0.7239490681814854,0.017388057951882918,0.28310129794793704,0.27590457544775576,-0.007196722500181274,0.4549706330215358,0.44492785149735337,-0.01004278152418242,0.008656890494061653
Montevideo,Uruguay,Latin America,2,0.01,13761,22450,0.4069683126676818,0.6,0.1930316873323181,0.6,0.574375,0.625,0.19303168733231818,0.0,1.0000000000000004,0.0,False,8.919593811035156,224,140828,0.0015905927798449172,0.00997772828507795,224,0.01,8292,127029,5283,0,0.0,1.0103667391443911,1.0000734398513156,664,201600,pass,False,strict non-crossing degree-preserving geometry-null sensitivity replicate,1.0,,,0.04512249443207127,,,0.06852699658455054,,,0.9209359784899354,,,0.6314948041566747,,,4.914387527839644,4.914387527839644,0.0,0.2042596925626517,0.20430483491611331,4.51423534616191e-05,0.7065610102296025,0.7238740585456581,0.017313048316055624,0.28310129794793704,0.2758864476832717,-0.00721485026466534,0.4549706330215358,0.44538104560945546,-0.009589587412080325,0.008529371498200322
Montevideo,Uruguay,Latin America,0,0.02,13761,22450,0.4069683126676818,0.6,0.1930316873323181,0.65,0.575,0.675,0.24303168733231822,-0.050000000000000044,1.2590248300214124,-0.259024830021412,False,17.74383020401001,449,285252,0.0015740468077349151,0.02,449,0.02,16769,257294,10740,0,0.0,1.0161098367121746,1.0000734398513156,1345,404100,pass,True,strict non-crossing degree-preserving geometry-null sensitivity replicate,1.0,4.0,3.0,0.04512249443207127,0.045033407572383076,-8.90868596881908e-05,0.06852699658455054,0.06787297434779449,-0.0006540222367560494,0.9209359784899354,0.92108131676477,0.0001453382748346499,0.6314948041566747,0.6317128115689267,0.00021800741225197484,4.914387527839644,4.914387527839644,0.0,0.2042596925626517,0.20416034425006271,-9.934831258898158e-05,0.7065610102296025,0.7401173000879794,0.033556289858376886,0.28310129794793704,0.2693785802334856,-0.013722717714451438,0.4549706330215358,0.43406932057138714,-0.020901312450148646,0.00986696677060798
Montevideo,Uruguay,Latin America,1,0.02,13761,22450,0.4069683126676818,0.6,0.1930316873323181,0.575,0.574375,0.65,0.16803168733231816,0.025000000000000022,0.8704875849892945,0.129512415010706,False,17.404324769973755,449,286721,0.001565982261501599,0.02,449,0.02,16725,258869,10678,0,0.0,1.0146301165525295,1.0000983011590459,1331,404100,pass,False,strict non-crossing degree-preserving geometry-null sensitivity replicate,1.0,,,0.04512249443207127,,,0.06852699658455054,,,0.9209359784899354,,,0.6314948041566747,,,4.914387527839644,4.914387527839644,0.0,0.2042596925626517,0.20419647650180733,-6.321606084436215e-05,0.7065610102296025,0.7385832849560527,0.03202227472645025,0.28310129794793704,0.26995866869697627,-0.013142629250960769,0.4549706330215358,0.4361540134870568,-0.018816619534478995,0.015995380877972504
Montevideo,Uruguay,Latin America,2,0.02,13761,22450,0.4069683126676818,0.6,0.1930316873323181,0.575,0.575,0.675,0.16803168733231816,0.025000000000000022,0.8704875849892945,0.129512415010706,False,18.17853283882141,449,296357,0.0015150646011398415,0.02,449,0.02,17513,267425,10970,0,0.0,1.0182610674515498,1.0000734398513156,1358,404100,pass,False,strict non-crossing degree-preserving geometry-null sensitivity replicate,1.0,,,0.04512249443207127,,,0.06852699658455054,,,0.9209359784899354,,,0.6314948041566747,,,4.914387527839644,4.914387527839644,0.0,0.2042596925626517,0.2044492234661127,0.00018953090346099377,0.7065610102296025,0.7376937727380719,0.031132762508469414,0.28310129794793704,0.270538757160467,-0.012562540787470045,0.4549706330215358,0.4366797186570952,-0.01829091436444058,0.01549655441509501
Chennai,India,Asia,0,0.005,42444,56880,0.498448919501551,0.725,0.2265510804984489,0.75,0.725,0.75,0.251551080498449,-0.025000000000000022,1.110350389611897,-0.11035038961189676,False,11.927742958068848,284,155734,0.0018236223303838596,0.0049929676511954995,284,0.005,6670,143859,4921,0,0.0,1.003075725618524,1.0002939012308356,825,255600,pass,True,strict non-crossing degree-preserving geometry-null sensitivity replicate,1.0,9.0,8.0,0.1786040787623066,0.17837552742616034,-0.000228551336146271,0.20872208085948543,0.20829799264913768,-0.0004240882103477561,0.747973800772783,0.748798416737348,0.0008246159645650675,0.3401423051550278,0.34033078880407125,0.00018848364904344717,4.0124472573839665,4.0124472573839665,0.0,0.24921391599621256,0.2493453344068181,0.00013141841060554382,0.7115109015923565,0.7214828397111028,0.009971938118746304,0.26680337206653,0.2633682107366318,-0.0034351613298981842,0.4635101740364898,0.4567187198766146,-0.006791454159875199,0.003096544159939826
Chennai,India,Asia,1,0.005,42444,56880,0.498448919501551,0.725,0.2265510804984489,0.725,0.7,0.725,0.22655108049844896,0.0,1.0000000000000002,0.0,False,11.115204095840454,284,157055,0.0018082837222629016,0.0049929676511954995,284,0.005,6814,145102,4855,0,0.0,1.0024565078031895,1.0001411012150623,836,255600,pass,False,strict non-crossing degree-preserving geometry-null sensitivity replicate,1.0,,,0.1786040787623066,,,0.20872208085948543,,,0.747973800772783,,,0.3401423051550278,,,4.0124472573839665,4.0124472573839665,0.0,0.24921391599621256,0.24925334879485872,3.943279864615512e-05,0.7115109015923565,0.7202004781373929,0.008689576545036326,0.26680337206653,0.2639202902360797,-0.0028830818304502737,0.4635101740364898,0.45763885237569446,-0.005871321660795348,0.004360995009070487
Chennai,India,Asia,2,0.005,42444,56880,0.498448919501551,0.725,0.2265510804984489,0.725,0.725,0.75,0.22655108049844896,0.0,1.0000000000000002,0.0,False,12.378612041473389,284,180032,0.0015774973338073231,0.0049929676511954995,284,0.005,7775,166344,5629,0,0.0,1.0025384807140223,1.0003696541953138,842,255600,pass,False,strict non-crossing degree-preserving geometry-null sensitivity replicate,1.0,,,0.1786040787623066,,,0.20872208085948543,,,0.747973800772783,,,0.3401423051550278,,,4.0124472573839665,4.0124472573839665,0.0,0.24921391599621256,0.24937160977806613,0.00015769378185356842,0.7115109015923565,0.7210887716396155,0.009577870047258963,0.26680337206653,0.26345584240321085,-0.0033475296633191376,0.4635101740364898,0.45688522004311477,-0.006624953993375038,0.004887588425988285
Chennai,India,Asia,0,0.01,42444,56880,0.498448919501551,0.725,0.2265510804984489,0.725,0.725,0.725,0.22655108049844896,0.0,1.0000000000000002,0.0,False,23.61109447479248,569,354289,0.00160603349243132,0.01000351617440225,569,0.01,15528,327154,11038,0,0.0,1.005443569666404,1.0006354192979627,1744,512100,pass,True,strict non-crossing degree-preserving geometry-null sensitivity replicate,1.0,12.0,11.0,0.1786040787623066,0.17892053445850914,0.00031645569620253333,0.20872208085948543,0.20834511356139854,-0.00037696729808689433,0.747973800772783,0.7470313825275657,-0.0009424182452172358,0.3401423051550278,0.34040147017246253,0.000259165017434726,4.0124472573839665,4.0124472573839665,0.0,0.24921391599621256,0.24937598873744865,0.00016207274123608562,0.7115109015923565,0.7297438468099507,0.01823294521759422,0.26680337206653,0.26059905007273426,-0.006204321993795725,0.4635101740364898,0.4511979248821354,-0.012312249154354415,0.005483622515035861
Chennai,India,Asia,1,0.01,42444,56880,0.498448919501551,0.725,0.2265510804984489,0.725,0.725,0.725,0.22655108049844896,0.0,1.0000000000000002,0.0,False,20.83243489265442,569,320365,0.0017760991369219483,0.01000351617440225,569,0.01,14057,295807,9932,0,0.0,1.0051697376804747,1.0006579509866877,1699,512100,pass,False,strict non-crossing degree-preserving geometry-null sensitivity replicate,1.0,,,0.1786040787623066,,,0.20872208085948543,,,0.747973800772783,,,0.3401423051550278,,,4.0124472573839665,4.0124472573839665,0.0,0.24921391599621256,0.249411017644747,0.0001971016485344257,0.7115109015923565,0.7297275077010674,0.018216606108710898,0.26680337206653,0.2601608917398391,-0.006642480326690903,0.4635101740364898,0.45175876754824124,-0.011751406488248572,0.009152623230912593
Chennai,India,Asia,2,0.01,42444,56880,0.498448919501551,0.725,0.2265510804984489,0.725,0.725,0.75,0.22655108049844896,0.0,1.0000000000000002,0.0,False,20.712160348892212,569,319042,0.0017834642460867222,0.01000351617440225,569,0.01,13848,294648,9977,0,0.0,1.0050676527555058,1.0006579509866877,1720,512100,pass,False,strict non-crossing degree-preserving geometry-null sensitivity replicate,1.0,,,0.1786040787623066,,,0.20872208085948543,,,0.747973800772783,,,0.3401423051550278,,,4.0124472573839665,4.0124472573839665,0.0,0.24921391599621256,0.24931029627081147,9.638027459890619e-05,0.7115109015923565,0.7289578246454527,0.01744692305309614,0.26680337206653,0.26105473473894525,-0.005748637327584738,0.4635101740364898,0.4514345303818988,-0.012075643654591017,0.008817801008817974
